,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2288,AL,22520,"Florence-Muscle Shoals, AL",39-0000,major,830,14.9,9.23,19200,4.4,6.34,6.95,7.97,9.85,15.58,13190,14450,16590,20490,32410,2008
2295,AL,22520,"Florence-Muscle Shoals, AL",41-0000,major,6480,5.1,12.66,26320,3.5,6.42,7.20,9.15,14.37,22.61,13350,14980,19040,29900,47020,2008
2306,AL,22520,"Florence-Muscle Shoals, AL",43-0000,major,8520,5.6,12.59,26190,1.5,7.49,9.19,11.68,14.77,19.15,15580,19110,24290,30720,39830,2008
2342,AL,22520,"Florence-Muscle Shoals, AL",45-0000,major,170,32.4,12.37,25730,6.5,6.65,7.65,10.89,14.15,23.10,13830,15910,22650,29440,48040,2008
2344,AL,22520,"Florence-Muscle Shoals, AL",47-0000,major,2190,10.1,16.82,34990,2.5,9.25,11.71,15.25,20.06,26.84,19250,24360,31730,41730,55820,2008
2359,AL,22520,"Florence-Muscle Shoals, AL",49-0000,major,2220,7.8,17.28,35930,2.5,9.90,12.14,16.50,21.73,26.76,20580,25250,34330,45190,55660,2008
2373,AL,22520,"Florence-Muscle Shoals, AL",51-0000,major,6090,3.8,13.04,27130,2.3,8.10,9.39,11.68,16.08,19.75,16860,19540,24290,33450,41080,2008
2405,AL,22520,"Florence-Muscle Shoals, AL",53-0000,major,4160,9.0,12.28,25530,3.2,6.70,7.80,10.53,15.19,20.68,13930,16220,21900,31600,43010,2008
2421,AL,23460,"Gadsden, AL",11-0000,major,1220,5.2,36.81,76570,2.5,17.89,24.08,32.28,45.41,61.88,37200,50080,67140,94440,128720,2008
2429,AL,23460,"Gadsden, AL",13-0000,major,670,9.0,24.08,50080,5.9,12.59,17.07,21.32,28.12,36.26,26180,35510,44340,58500,75420,2008
2437,AL,23460,"Gadsden, AL",15-0000,major,100,34.1,26.93,56010,6.3,13.38,18.49,26.36,33.46,40.70,27830,38450,54820,69590,84660,2008
2438,AL,23460,"Gadsden, AL",17-0000,major,250,7.4,24.43,50810,4.9,10.97,16.00,23.20,33.04,39.05,22810,33270,48250,68720,81220,2008
2440,AL,23460,"Gadsden, AL",19-0000,major,40,13.1,28.02,58280,7.0,14.95,19.23,25.60,33.83,46.92,31090,39990,53250,70360,97600,2008
2441,AL,23460,"Gadsden, AL",21-0000,major,740,7.6,15.86,33000,5.7,9.18,11.53,13.91,20.06,25.63,19100,23980,28930,41730,53300,2008
2449,AL,23460,"Gadsden, AL",23-0000,major,150,16.4,37.96,78950,17.3,13.57,17.11,23.84,38.64,#,28220,35600,49580,80360,#,2008
2452,AL,23460,"Gadsden, AL",25-0000,major,1990,6.4,20.10,41800,2.8,10.64,16.90,21.19,24.16,26.93,22130,35160,44080,50260,56020,2008
2461,AL,23460,"Gadsden, AL",27-0000,major,190,14.4,14.83,30850,6.7,6.84,8.52,12.21,18.28,26.13,14230,17730,25390,38030,54350,2008
2464,AL,23460,"Gadsden, AL",29-0000,major,2920,17.0,28.20,58650,5.7,10.52,13.69,20.97,30.52,52.99,21870,28480,43620,63480,110220,2008
2480,AL,23460,"Gadsden, AL",31-0000,major,1490,11.8,11.19,23280,6.6,7.03,8.37,9.89,12.22,16.56,14630,17410,20580,25420,34440,2008
2488,AL,23460,"Gadsden, AL",33-0000,major,630,3.0,14.66,30500,4.6,8.88,11.40,14.24,17.65,20.98,18460,23710,29620,36710,43640,2008
2491,AL,23460,"Gadsden, AL",35-0000,major,3460,7.8,7.92,16470,1.4,6.20,6.59,7.26,8.16,10.85,12890,13710,15090,16970,22580,2008
2505,AL,23460,"Gadsden, AL",37-0000,major,900,7.4,9.69,20150,2.4,6.49,7.34,8.93,11.36,14.45,13500,15260,18570,23630,30060,2008
2511,AL,23460,"Gadsden, AL",39-0000,major,740,11.2,9.28,19310,4.4,6.33,6.94,8.10,10.03,14.72,13170,14430,16850,20860,30620,2008
2519,AL,23460,"Gadsden, AL",41-0000,major,4380,5.3,12.49,25990,4.0,6.45,7.29,9.49,15.09,21.76,13420,15160,19750,31390,45260,2008
2529,AL,23460,"Gadsden, AL",43-0000,major,5330,4.4,12.86,26760,2.4,7.17,8.83,11.70,15.49,20.15,14910,18360,24340,32230,41900,2008
2555,AL,23460,"Gadsden, AL",45-0000,major,50,8.8,18.24,37930,3.8,11.88,14.63,19.45,21.74,23.57,24710,30430,40460,45220,49020,2008
2556,AL,23460,"Gadsden, AL",47-0000,major,1570,10.3,14.53,30220,2.5,9.03,10.77,13.59,16.57,23.09,18790,22400,28260,34470,48020,2008
2569,AL,23460,"Gadsden, AL",49-0000,major,1380,7.9,17.75,36920,4.1,9.15,12.27,16.02,22.32,28.75,19020,25520,33330,46420,59800,2008
2580,AL,23460,"Gadsden, AL",51-0000,major,5190,15.5,13.60,28280,5.9,8.06,9.71,11.76,15.81,22.43,16770,20200,24460,32890,46660,2008
2601,AL,23460,"Gadsden, AL",53-0000,major,2660,9.3,13.57,28230,4.6,6.80,8.30,11.79,18.81,23.33,14140,17260,24510,39130,48530,2008
2613,AL,26620,"Huntsville, AL",11-0000,major,9640,3.0,47.20,98180,1.4,21.73,30.04,43.33,60.26,77.91,45200,62480,90120,125350,162050,2008
2641,AL,26620,"Huntsville, AL",13-0000,major,13410,2.4,34.30,71340,3.6,17.02,23.29,32.89,42.85,51.29,35390,48450,68420,89130,106680,2008
2665,AL,26620,"Huntsville, AL",15-0000,major,12650,8.6,37.01,76980,1.4,19.09,27.09,36.93,47.03,56.01,39700,56360,76810,97830,116490,2008
2679,AL,26620,"Huntsville, AL",17-0000,major,17180,2.9,40.13,83470,4.2,18.20,27.49,40.51,50.44,61.64,37850,57170,84260,104920,128210,2008
2706,AL,26620,"Huntsville, AL",19-0000,major,1880,26.4,33.66,70010,11.0,14.67,17.56,23.56,42.82,63.33,30510,36530,49000,89060,131720,2008
2717,AL,26620,"Huntsville, AL",21-0000,major,1300,7.2,19.19,39920,3.2,10.75,14.00,18.28,24.00,29.59,22360,29130,38020,49910,61550,2008
2724,AL,26620,"Huntsville, AL",23-0000,major,700,8.2,38.45,79970,7.8,13.81,19.18,32.73,53.27,69.83,28720,39900,68070,110810,145250,2008
2729,AL,26620,"Huntsville, AL",25-0000,major,9430,7.1,20.20,42020,3.9,7.38,12.80,20.75,25.73,31.11,15360,26630,43160,53520,64720,2008
2760,AL,26620,"Huntsville, AL",27-0000,major,2360,7.8,20.26,42150,3.8,8.71,12.50,18.66,26.87,34.46,18120,26000,38820,55890,71680,2008
2774,AL,26620,"Huntsville, AL",29-0000,major,9550,2.6,30.91,64300,4.2,12.64,17.27,24.18,31.95,58.16,26300,35920,50300,66450,120970,2008
2805,AL,26620,"Huntsville, AL",31-0000,major,4540,5.3,10.26,21350,2.9,6.77,8.00,9.56,11.91,14.72,14090,16640,19880,24780,30620,2008
2816,AL,26620,"Huntsville, AL",33-0000,major,3970,3.5,15.98,33230,4.2,7.63,9.30,14.70,21.56,26.52,15880,19340,30570,44850,55160,2008
2825,AL,26620,"Huntsville, AL",35-0000,major,15540,3.7,8.40,17470,1.3,6.26,6.75,7.57,9.17,11.83,13020,14040,15740,19080,24610,2008
2841,AL,26620,"Huntsville, AL",37-0000,major,6390,5.7,10.01,20820,2.3,6.64,7.67,9.61,11.63,14.13,13800,15950,19990,24190,29390,2008
2849,AL,26620,"Huntsville, AL",39-0000,major,3400,7.8,10.22,21250,3.2,6.52,7.41,9.04,11.44,15.65,13570,15420,18800,23800,32550,2008
2860,AL,26620,"Huntsville, AL",41-0000,major,24620,2.9,13.76,28620,2.8,6.63,7.76,10.44,15.42,24.92,13790,16130,21720,32070,51820,2008
2878,AL,26620,"Huntsville, AL",43-0000,major,28290,2.8,14.13,29400,1.5,7.93,9.83,12.99,17.32,22.44,16500,20440,27010,36030,46680,2008
2927,AL,26620,"Huntsville, AL",45-0000,major,140,36.5,13.84,28780,21.2,6.34,6.90,10.49,18.85,30.79,13190,14360,21820,39210,64040,2008
2929,AL,26620,"Huntsville, AL",47-0000,major,**,**,16.46,34250,2.0,9.25,11.24,14.86,19.99,26.65,19240,23390,30910,41580,55420,2008
2953,AL,26620,"Huntsville, AL",49-0000,major,7680,3.8,18.93,39380,1.8,9.98,13.15,17.80,23.80,29.94,20750,27350,37010,49510,62270,2008
2979,AL,26620,"Huntsville, AL",51-0000,major,20890,5.9,15.28,31780,4.2,8.16,9.80,13.32,18.76,26.96,16970,20390,27690,39010,56070,2008
3031,AL,26620,"Huntsville, AL",53-0000,major,10010,4.2,12.84,26700,2.8,7.27,8.59,10.92,15.48,21.56,15120,17860,22710,32210,44850,2008
3052,AL,33660,"Mobile, AL",11-0000,major,7700,3.5,41.74,86810,1.8,18.40,26.15,36.62,51.98,71.26,38270,54400,76170,108120,148220,2008
3075,AL,33660,"Mobile, AL",13-0000,major,5110,4.7,26.92,56000,3.3,14.11,17.82,24.25,33.66,40.70,29350,37070,50440,70020,84660,2008
3099,AL,33660,"Mobile, AL",15-0000,major,2220,23.1,27.55,57300,3.3,15.75,18.84,24.03,35.06,42.87,32760,39180,49970,72920,89170,2008
3109,AL,33660,"Mobile, AL",17-0000,major,3220,6.5,30.74,63940,3.4,12.93,19.62,30.37,40.64,49.01,26900,40810,63180,84520,101950,2008
3132,AL,33660,"Mobile, AL",19-0000,major,1030,5.7,24.19,50320,5.8,11.30,16.07,23.94,31.43,37.83,23490,33420,49800,65380,78680,2008
3143,AL,33660,"Mobile, AL",21-0000,major,1760,7.2,18.11,37670,3.2,10.98,13.59,17.22,22.32,27.83,22840,28270,35810,46430,57890,2008
3155,AL,33660,"Mobile, AL",23-0000,major,920,10.3,41.80,86940,7.5,16.08,21.38,34.51,52.48,#,33440,44460,71790,109150,#,2008
3159,AL,33660,"Mobile, AL",25-0000,major,8450,3.9,20.05,41700,7.3,8.12,13.72,19.29,23.42,27.30,16890,28540,40120,48720,56780,2008
3179,AL,33660,"Mobile, AL",27-0000,major,1890,9.7,19.16,39850,3.4,8.26,11.54,16.71,23.56,33.37,17190,24010,34750,49000,69410,2008
3191,AL,33660,"Mobile, AL",29-0000,major,11150,2.8,28.06,58370,4.3,11.60,16.23,22.28,29.06,53.75,24130,33750,46340,60450,111800,2008
3229,AL,33660,"Mobile, AL",31-0000,major,4890,7.4,10.33,21480,1.8,7.39,8.46,9.79,11.74,14.17,15380,17600,20360,24430,29480,2008
3241,AL,33660,"Mobile, AL",33-0000,major,3900,4.4,13.95,29020,5.1,7.11,8.84,12.98,16.49,22.82,14780,18390,27000,34310,47460,2008
3248,AL,33660,"Mobile, AL",35-0000,major,14060,3.7,8.02,16690,1.0,6.22,6.65,7.38,8.72,11.10,12930,13840,15340,18130,23090,2008
3264,AL,33660,"Mobile, AL",37-0000,major,6030,7.1,9.21,19160,2.3,6.45,7.25,8.56,10.01,12.94,13420,15080,17800,20820,26920,2008
3271,AL,33660,"Mobile, AL",39-0000,major,3370,6.1,9.25,19250,2.6,6.31,6.89,7.95,9.88,14.22,13130,14340,16540,20550,29570,2008
3287,AL,33660,"Mobile, AL",41-0000,major,20270,2.7,14.07,29270,3.0,6.53,7.48,9.70,16.15,27.08,13590,15560,20170,33590,56340,2008
3307,AL,33660,"Mobile, AL",43-0000,major,31800,1.8,13.15,27350,1.7,7.64,9.34,11.87,15.61,20.52,15890,19430,24690,32480,42680,2008
3355,AL,33660,"Mobile, AL",45-0000,major,190,14.9,10.87,22610,4.7,7.69,8.38,9.34,11.81,17.85,15990,17430,19440,24570,37130,2008
3357,AL,33660,"Mobile, AL",47-0000,major,14390,3.4,15.70,32660,1.8,9.02,11.43,14.64,18.77,23.55,18760,23780,30460,39040,48990,2008
3389,AL,33660,"Mobile, AL",49-0000,major,10230,4.9,17.60,36600,1.8,9.67,12.51,15.89,21.62,28.57,20120,26020,33040,44960,59430,2008
3422,AL,33660,"Mobile, AL",51-0000,major,13280,7.5,16.32,33940,3.1,8.29,10.55,14.66,19.74,28.36,17230,21950,30480,41060,58990,2008
3472,AL,33660,"Mobile, AL",53-0000,major,15330,4.1,14.56,30280,2.6,7.16,8.96,11.96,17.53,25.30,14890,18630,24880,36470,52630,2008
3495,AL,33860,"Montgomery, AL",11-0000,major,6970,2.6,42.24,87860,1.5,20.02,27.04,37.09,50.13,72.53,41650,56240,77150,104260,150870,2008
3522,AL,33860,"Montgomery, AL",13-0000,major,7210,2.8,26.81,55760,2.0,15.50,19.09,24.55,32.26,40.00,32240,39700,51070,67090,83210,2008
3548,AL,33860,"Montgomery, AL",15-0000,major,3760,5.8,29.94,62270,2.5,16.97,21.98,30.09,37.63,45.02,35300,45720,62590,78280,93650,2008
3560,AL,33860,"Montgomery, AL",17-0000,major,2730,2.9,27.11,56390,3.2,12.35,17.56,24.56,34.72,43.23,25690,36520,51090,72220,89910,2008
3577,AL,33860,"Montgomery, AL",19-0000,major,1260,5.3,24.95,51890,3.2,11.54,17.81,24.28,30.55,38.02,23990,37050,50510,63550,79080,2008
3586,AL,33860,"Montgomery, AL",21-0000,major,2150,4.9,19.94,41480,2.9,10.54,14.29,18.91,25.34,30.78,21930,29720,39340,52700,64020,2008
3599,AL,33860,"Montgomery, AL",23-0000,major,1380,4.7,41.54,86400,6.5,15.76,21.05,35.83,53.44,77.60,32770,43780,74520,111150,161410,2008
3606,AL,33860,"Montgomery, AL",25-0000,major,8990,4.9,19.84,41270,3.1,7.71,12.74,20.22,24.57,30.89,16030,26490,42060,51110,64260,2008
3640,AL,33860,"Montgomery, AL",27-0000,major,2120,6.6,19.56,40690,2.9,8.75,12.65,17.79,24.61,32.93,18200,26320,37010,51190,68480,2008
3656,AL,33860,"Montgomery, AL",29-0000,major,8400,5.0,28.81,59920,3.2,12.14,16.08,23.17,31.61,52.14,25240,33450,48200,65740,108450,2008
3689,AL,33860,"Montgomery, AL",31-0000,major,4390,4.5,10.56,21960,2.1,7.09,8.31,9.66,11.86,15.09,14750,17280,20100,24680,31390,2008
3702,AL,33860,"Montgomery, AL",33-0000,major,5250,8.3,15.03,31260,6.0,6.70,7.94,14.10,19.74,24.45,13940,16510,29330,41050,50860,2008
3712,AL,33860,"Montgomery, AL",35-0000,major,13840,2.5,8.40,17470,1.4,6.24,6.70,7.47,9.29,12.27,12970,13940,15550,19330,25520,2008
3729,AL,33860,"Montgomery, AL",37-0000,major,5820,3.6,9.55,19860,3.1,6.38,7.07,8.41,10.96,14.50,13280,14700,17500,22800,30160,2008
3737,AL,33860,"Montgomery, AL",39-0000,major,3350,8.4,11.15,23190,4.5,6.40,7.13,9.10,13.99,18.69,13320,14820,18920,29100,38880,2008
3751,AL,33860,"Montgomery, AL",41-0000,major,16790,3.0,13.58,28240,3.4,6.43,7.23,9.33,15.64,25.06,13380,15030,19400,32540,52130,2008
3768,AL,33860,"Montgomery, AL",43-0000,major,31220,2.1,13.70,28500,0.9,7.91,9.73,12.44,16.50,21.49,16450,20250,25880,34320,44700,2008
3817,AL,33860,"Montgomery, AL",45-0000,major,340,14.5,13.41,27890,6.4,6.72,7.88,11.64,17.98,22.60,13970,16390,24210,37400,47000,2008
3820,AL,33860,"Montgomery, AL",47-0000,major,7360,4.5,15.53,32300,2.6,9.05,11.04,14.04,18.14,24.18,18830,22970,29210,37730,50300,2008
3848,AL,33860,"Montgomery, AL",49-0000,major,7420,3.7,18.35,38170,1.9,10.07,12.92,17.49,23.05,28.79,20940,26880,36390,47950,59880,2008
3872,AL,33860,"Montgomery, AL",51-0000,major,16060,4.2,15.27,31770,5.0,8.09,10.35,13.98,20.23,24.08,16820,21540,29080,42080,50090,2008
3918,AL,33860,"Montgomery, AL",53-0000,major,12820,3.5,13.03,27100,2.2,7.22,8.73,11.36,15.42,21.59,15020,18160,23640,32080,44900,2008
3938,AL,46220,"Tuscaloosa, AL",11-0000,major,3190,3.2,40.15,83510,2.2,18.14,24.58,33.95,48.05,71.87,37740,51140,70610,99940,149480,2008
3955,AL,46220,"Tuscaloosa, AL",13-0000,major,1960,7.5,28.93,60180,5.5,14.12,17.88,23.68,33.28,43.34,29360,37200,49250,69220,90140,2008
3974,AL,46220,"Tuscaloosa, AL",15-0000,major,630,4.7,26.87,55890,3.7,13.96,19.64,25.43,32.21,43.38,29040,40860,52900,67000,90230,2008
3981,AL,46220,"Tuscaloosa, AL",17-0000,major,1270,5.6,27.37,56920,3.9,11.77,17.05,25.01,34.99,44.66,24480,35460,52020,72790,92880,2008
3993,AL,46220,"Tuscaloosa, AL",19-0000,major,310,6.5,27.59,57400,6.3,14.07,18.39,24.57,32.22,45.22,29260,38240,51100,67010,94060,2008
3996,AL,46220,"Tuscaloosa, AL",21-0000,major,640,3.8,19.57,40710,3.5,11.00,14.58,19.07,24.20,29.19,22890,30320,39660,50340,60720,2008
4003,AL,46220,"Tuscaloosa, AL",23-0000,major,400,6.2,33.31,69270,12.0,13.53,16.59,23.62,40.43,69.85,28140,34500,49120,84080,145300,2008
4006,AL,46220,"Tuscaloosa, AL",25-0000,major,6520,6.8,21.59,44920,6.8,8.70,14.96,19.85,24.90,35.50,18100,31110,41290,51790,73840,2008
4020,AL,46220,"Tuscaloosa, AL",27-0000,major,780,12.3,17.78,36980,9.5,6.77,8.64,14.14,19.99,31.31,14090,17980,29400,41580,65130,2008
4028,AL,46220,"Tuscaloosa, AL",29-0000,major,6130,2.7,26.02,54120,2.7,12.06,15.39,21.40,29.43,42.48,25080,32010,44500,61220,88360,2008
4052,AL,46220,"Tuscaloosa, AL",31-0000,major,3340,6.2,10.30,21420,2.8,6.71,7.99,9.77,11.91,14.58,13970,16630,20320,24780,30330,2008
4063,AL,46220,"Tuscaloosa, AL",33-0000,major,1480,4.3,17.75,36920,5.7,8.65,12.52,17.94,22.44,25.54,17990,26040,37310,46680,53120,2008
4069,AL,46220,"Tuscaloosa, AL",35-0000,major,7800,2.6,8.26,17190,1.3,6.23,6.67,7.42,9.26,11.71,12950,13880,15430,19260,24350,2008
4084,AL,46220,"Tuscaloosa, AL",37-0000,major,2760,3.6,9.69,20140,2.1,6.66,7.72,9.03,10.98,13.79,13850,16050,18790,22830,28680,2008
4091,AL,46220,"Tuscaloosa, AL",39-0000,major,1520,11.1,10.19,21200,4.5,6.43,7.22,8.78,11.45,15.43,13380,15010,18270,23820,32100,2008
4100,AL,46220,"Tuscaloosa, AL",41-0000,major,9150,3.4,12.40,25790,2.7,6.39,7.13,9.02,14.06,22.62,13290,14830,18760,29250,47040,2008
4114,AL,46220,"Tuscaloosa, AL",43-0000,major,13370,2.4,13.18,27420,1.3,7.40,9.27,12.20,15.89,20.59,15390,19280,25370,33040,42830,2008
4155,AL,46220,"Tuscaloosa, AL",45-0000,major,370,14.3,13.08,27200,6.1,6.85,8.77,13.77,15.81,18.75,14260,18250,28640,32880,39010,2008
4157,AL,46220,"Tuscaloosa, AL",47-0000,major,6800,4.3,16.52,34370,3.3,9.85,11.78,15.40,20.31,23.93,20490,24500,32040,42250,49770,2008
4184,AL,46220,"Tuscaloosa, AL",49-0000,major,4190,4.9,19.02,39570,3.5,8.99,12.87,17.95,23.83,31.62,18700,26760,37330,49570,65770,2008
4203,AL,46220,"Tuscaloosa, AL",51-0000,major,12260,2.8,19.10,39720,7.6,9.42,13.11,17.61,26.46,29.85,19590,27270,36630,55040,62090,2008
4229,AL,46220,"Tuscaloosa, AL",53-0000,major,7990,5.4,12.53,26070,3.3,6.66,7.71,10.56,15.43,21.78,13850,16030,21970,32100,45310,2008
4247,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",11-0000,major,8670,3.8,43.50,90490,4.0,17.87,25.94,37.68,54.13,77.86,37160,53950,78370,112590,161950,2008
4275,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",13-0000,major,10610,4.6,27.56,57320,2.8,13.93,18.06,24.85,34.90,45.89,28960,37570,51690,72590,95460,2008
4297,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-0000,major,6540,4.8,29.42,61190,2.1,17.50,22.12,28.29,36.23,44.67,36390,46010,58840,75360,92920,2008
4306,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",17-0000,major,3080,12.8,27.86,57940,6.9,12.71,18.27,24.74,33.16,43.48,26440,38000,51460,68960,90450,2008
4324,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",19-0000,major,1000,11.7,21.70,45130,5.5,11.76,14.95,19.74,26.79,35.91,24460,31090,41060,55720,74700,2008
4330,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",21-0000,major,1710,7.0,16.56,34450,4.1,10.27,11.45,14.12,20.70,28.34,21360,23820,29380,43060,58940,2008
4340,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",23-0000,major,920,9.1,32.92,68470,14.4,12.23,15.76,23.60,36.91,70.38,25440,32790,49090,76760,146390,2008
4345,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",25-0000,major,11320,8.8,19.01,39550,2.4,7.40,10.45,18.74,24.20,30.34,15390,21740,38990,50330,63100,2008
4363,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",27-0000,major,1840,10.2,18.79,39090,5.9,8.92,11.81,16.15,23.03,31.19,18550,24550,33590,47890,64880,2008
4375,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",29-0000,major,8050,4.7,28.54,59360,3.9,12.26,16.46,22.57,30.88,48.00,25510,34240,46940,64230,99850,2008
4404,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",31-0000,major,3850,7.1,11.29,23480,1.9,8.09,9.14,10.84,12.85,15.17,16820,19010,22540,26730,31550,2008
4417,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",33-0000,major,2840,9.4,16.60,34520,3.1,8.41,11.78,15.78,20.59,25.20,17480,24510,32830,42820,52420,2008
4427,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",35-0000,major,16290,3.0,8.82,18350,1.5,6.76,7.14,7.82,9.66,12.47,14050,14850,16270,20090,25940,2008
4443,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",37-0000,major,5470,5.4,10.67,22190,2.1,7.20,8.08,9.64,12.30,15.80,14970,16820,20050,25590,32870,2008
4451,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",39-0000,major,3790,8.7,9.85,20480,4.0,6.86,7.43,8.75,11.11,14.82,14270,15460,18200,23100,30830,2008
4464,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",41-0000,major,20010,2.8,15.35,31940,3.3,7.10,8.08,10.47,17.69,30.68,14770,16810,21780,36800,63820,2008
4484,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",43-0000,major,30930,3.5,13.57,28220,1.0,8.44,10.22,12.60,15.74,19.81,17550,21260,26210,32740,41200,2008
4530,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",45-0000,major,920,28.5,13.35,27780,6.5,7.96,9.75,12.19,15.27,21.71,16560,20280,25350,31770,45160,2008
4537,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",47-0000,major,8820,5.0,15.78,32830,1.2,10.11,11.97,14.97,18.80,23.12,21020,24890,31140,39110,48090,2008
4562,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",49-0000,major,8030,5.8,16.52,34360,1.4,9.85,12.20,15.49,19.43,25.49,20480,25380,32220,40420,53030,2008
4586,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",51-0000,major,24050,6.7,12.75,26520,1.6,8.46,9.74,11.80,15.01,18.46,17590,20260,24540,31210,38390,2008
4642,AR,22220,"Fayetteville-Springdale-Rogers, AR-MO",53-0000,major,23550,16.9,16.38,34060,7.4,8.61,10.83,15.03,22.37,24.93,17910,22520,31270,46530,51850,2008
4662,AR,22900,"Fort Smith, AR-OK",11-0000,major,4420,3.6,36.00,74870,2.0,13.34,20.63,31.61,44.98,62.50,27740,42900,65750,93550,130000,2008
4686,AR,22900,"Fort Smith, AR-OK",13-0000,major,2740,4.6,23.23,48320,1.9,12.26,15.66,20.57,29.16,37.28,25490,32580,42780,60650,77540,2008
4707,AR,22900,"Fort Smith, AR-OK",15-0000,major,900,15.5,23.78,49470,3.0,13.39,16.85,22.19,29.90,38.03,27840,35050,46150,62180,79100,2008
4715,AR,22900,"Fort Smith, AR-OK",17-0000,major,1320,12.6,38.48,80050,22.8,13.97,19.83,29.08,40.37,#,29060,41240,60480,83970,#,2008
4727,AR,22900,"Fort Smith, AR-OK",19-0000,major,410,10.1,26.15,54390,6.3,13.10,17.58,23.57,30.36,39.51,27260,36580,49020,63140,82180,2008
4730,AR,22900,"Fort Smith, AR-OK",21-0000,major,960,6.8,17.54,36470,3.0,8.96,12.46,15.92,22.62,28.53,18640,25910,33110,47060,59340,2008
4740,AR,22900,"Fort Smith, AR-OK",23-0000,major,540,4.4,38.21,79470,12.7,13.09,15.93,22.94,61.73,#,27240,33130,47710,128390,#,2008
4744,AR,22900,"Fort Smith, AR-OK",25-0000,major,6660,6.2,18.64,38770,2.4,8.08,14.75,18.77,23.08,27.41,16800,30690,39040,48000,57010,2008
4762,AR,22900,"Fort Smith, AR-OK",27-0000,major,710,8.1,16.07,33430,3.0,8.02,10.09,13.49,19.96,28.63,16680,20990,28050,41520,59550,2008
4771,AR,22900,"Fort Smith, AR-OK",29-0000,major,6850,11.9,26.36,54820,4.0,11.83,15.42,20.13,28.76,42.26,24610,32060,41880,59810,87910,2008
4800,AR,22900,"Fort Smith, AR-OK",31-0000,major,3600,6.6,10.02,20850,3.0,7.04,8.06,9.14,10.88,13.93,14650,16770,19020,22640,28980,2008
4810,AR,22900,"Fort Smith, AR-OK",33-0000,major,2170,11.9,13.90,28920,3.9,7.93,9.07,12.19,16.65,23.09,16500,18870,25350,34620,48020,2008
4818,AR,22900,"Fort Smith, AR-OK",35-0000,major,9250,2.6,8.36,17390,1.6,6.62,6.95,7.51,8.90,11.58,13770,14460,15610,18510,24090,2008
4834,AR,22900,"Fort Smith, AR-OK",37-0000,major,3320,4.8,9.74,20250,1.4,6.94,7.75,8.95,11.05,14.20,14440,16120,18610,22980,29530,2008
4841,AR,22900,"Fort Smith, AR-OK",39-0000,major,2640,7.9,8.94,18590,2.5,6.75,7.25,8.17,9.55,11.82,14030,15080,17000,19870,24590,2008
4850,AR,22900,"Fort Smith, AR-OK",41-0000,major,11440,2.7,12.93,26890,2.5,6.75,7.41,9.44,14.91,24.11,14030,15410,19630,31010,50140,2008
4865,AR,22900,"Fort Smith, AR-OK",43-0000,major,17090,3.6,12.89,26800,1.3,7.65,9.19,11.79,15.27,19.58,15910,19110,24530,31770,40720,2008
4912,AR,22900,"Fort Smith, AR-OK",45-0000,major,510,8.2,10.49,21810,3.5,6.95,9.11,10.70,11.73,12.59,14450,18950,22250,24390,26180,2008
4915,AR,22900,"Fort Smith, AR-OK",47-0000,major,10220,25.3,16.05,33390,4.7,10.09,11.96,14.40,17.64,24.21,20990,24880,29960,36690,50360,2008
4943,AR,22900,"Fort Smith, AR-OK",49-0000,major,5420,4.5,16.83,35000,1.5,9.05,11.72,16.02,20.51,25.55,18820,24390,33320,42660,53140,2008
4967,AR,22900,"Fort Smith, AR-OK",51-0000,major,18680,7.6,12.83,26680,2.5,7.89,8.91,11.40,16.64,19.13,16410,18530,23710,34600,39790,2008
5008,AR,22900,"Fort Smith, AR-OK",53-0000,major,12520,18.6,15.23,31680,5.1,8.27,10.21,13.97,18.14,25.01,17190,21250,29070,37720,52030,2008
5030,AR,26300,"Hot Springs, AR",11-0000,major,1290,8.2,33.81,70330,3.7,15.03,21.48,30.10,40.37,56.21,31270,44680,62610,83970,116910,2008
