,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2060,AL,19460,"Decatur, AL",41-0000,major,5380,4.5,102.802,1.01,16.05,33380,5.7,7.94,8.7,10.76,17.69,29.28,16520,18090,22380,36790,60910,2017
2070,AL,19460,"Decatur, AL",43-0000,major,6810,3.3,130.144,0.84,15.7,32660,1.6,9.11,11.08,14.29,18.79,24.58,18950,23060,29720,39080,51120,2017
2098,AL,19460,"Decatur, AL",45-0000,major,100,26.1,1.918,0.58,13.05,27150,8.7,8.13,8.77,9.8,15.96,24.04,16920,18240,20390,33200,50000,2017
2099,AL,19460,"Decatur, AL",47-0000,major,2500,6.6,47.873,1.19,20.41,42460,3.4,11.19,14.27,18.36,23.84,30.75,23270,29690,38180,49590,63960,2017
2113,AL,19460,"Decatur, AL",49-0000,major,2620,5.6,50.069,1.29,24.61,51190,5.1,11.37,15.44,21.62,32.93,40.16,23650,32120,44980,68500,83520,2017
2130,AL,19460,"Decatur, AL",51-0000,major,8230,7,157.349,2.49,20.75,43170,5.9,9.15,11.69,17.12,27.75,37.51,19030,24320,35600,57730,78020,2017
2159,AL,19460,"Decatur, AL",53-0000,major,5220,6,99.839,1.43,15.11,31440,6.2,8.4,9.52,12.68,18.08,25.84,17470,19790,26380,37600,53760,2017
2174,AL,20020,"Dothan, AL",11-0000,major,1740,4.3,30.849,0.6,49.61,103190,3.9,21.79,30.19,42.12,59.84,82.52,45310,62790,87600,124470,171630,2017
2189,AL,20020,"Dothan, AL",13-0000,major,1230,6.8,21.74,0.41,31.68,65890,5.4,15.42,19.55,26.41,34.92,48.84,32080,40660,54930,72630,101590,2017
2201,AL,20020,"Dothan, AL",15-0000,major,330,6.9,5.766,0.19,27.9,58040,3,16.29,21.05,27.33,34.27,40.05,33890,43790,56850,71290,83310,2017
2205,AL,20020,"Dothan, AL",17-0000,major,550,5.1,9.774,0.55,34.3,71340,3.3,18.64,25.91,33.29,41.73,49.26,38780,53890,69230,86790,102450,2017
2211,AL,20020,"Dothan, AL",19-0000,major,210,11,3.796,0.47,30.35,63120,5.3,15.79,20.4,30.28,37.98,45.57,32840,42440,62970,79010,94780,2017
2213,AL,20020,"Dothan, AL",21-0000,major,380,6.6,6.741,0.46,21.3,44310,3.2,11.23,15.89,20.84,26.45,31.2,23350,33060,43350,55020,64890,2017
2218,AL,20020,"Dothan, AL",23-0000,major,190,18.3,3.372,0.44,40.83,84920,20.7,14.68,18.05,28.67,49.53,90.68,30530,37540,59620,103020,188620,2017
2221,AL,20020,"Dothan, AL",25-0000,major,2370,9.1,42.054,0.69,21.06,43800,3.5,9.2,15.64,21.69,26.57,30.02,19130,32530,45120,55260,62450,2017
2231,AL,20020,"Dothan, AL",27-0000,major,610,15.3,10.811,0.8,15.98,33250,4.5,8.19,9.69,15.33,19.9,25.47,17040,20160,31890,41400,52970,2017
2237,AL,20020,"Dothan, AL",29-0000,major,5490,3,97.307,1.63,34.61,72000,5.3,12.99,17.24,24.03,35.92,66.6,27030,35850,49980,74710,138530,2017
2256,AL,20020,"Dothan, AL",31-0000,major,2090,5.3,37.058,1.28,12.87,26780,2.6,8.37,9.49,11.5,14.45,19.26,17410,19740,23920,30050,40070,2017
2264,AL,20020,"Dothan, AL",33-0000,major,1460,3.5,25.91,1.08,16.5,34310,5.4,8.16,10,15.97,20.48,25.72,16980,20800,33220,42600,53500,2017
2271,AL,20020,"Dothan, AL",35-0000,major,5350,3.6,94.935,1.03,9.77,20310,2,7.85,8.3,9.03,10.27,13.35,16340,17260,18790,21370,27780,2017
2284,AL,20020,"Dothan, AL",37-0000,major,1480,7.6,26.312,0.85,10.82,22500,3.5,7.96,8.58,9.68,11.8,15.43,16550,17840,20130,24530,32100,2017
2289,AL,20020,"Dothan, AL",39-0000,major,1380,10.9,24.426,0.67,10.02,20840,2.5,7.8,8.22,8.92,9.82,14.33,16230,17100,18550,20430,29810,2017
2298,AL,20020,"Dothan, AL",41-0000,major,7850,4.6,139.136,1.37,14.75,30680,3.8,7.93,8.7,10.92,16.77,26.14,16500,18090,22700,34880,54380,2017
2309,AL,20020,"Dothan, AL",43-0000,major,8360,2.7,148.222,0.96,15.31,31840,1.5,8.96,10.85,14.12,18.12,23.88,18630,22560,29360,37700,49660,2017
2344,AL,20020,"Dothan, AL",45-0000,major,360,14,6.439,1.95,14.71,30590,5.5,9.72,10.81,13.1,16.78,23.6,20210,22480,27250,34910,49080,2017
2347,AL,20020,"Dothan, AL",47-0000,major,2060,7.7,36.467,0.91,17.51,36430,3.9,10.2,12.46,15.79,21.1,27.14,21210,25920,32840,43880,56450,2017
2361,AL,20020,"Dothan, AL",49-0000,major,2740,8.5,48.587,1.25,19.82,41230,2.9,10.81,13.92,17.75,24.91,31.89,22480,28960,36930,51820,66320,2017
2379,AL,20020,"Dothan, AL",51-0000,major,4990,6.3,88.42,1.4,14.82,30820,6.5,8.64,10.17,12.71,16.31,22.25,17970,21150,26440,33930,46280,2017
2399,AL,20020,"Dothan, AL",53-0000,major,5180,5.5,91.882,1.31,15.59,32430,3.4,8.29,9.6,13.76,19.21,27.02,17250,19960,28610,39970,56190,2017
2412,AL,22520,"Florence-Muscle Shoals, AL",11-0000,major,1670,5.2,31.279,0.61,48.57,101030,2.2,23.85,32.68,42.88,59.05,77.72,49600,67980,89190,122820,161660,2017
2424,AL,22520,"Florence-Muscle Shoals, AL",13-0000,major,1260,7.6,23.636,0.45,30.22,62860,4.5,14.1,19.04,27.42,36.22,48.75,29330,39590,57030,75330,101400,2017
2434,AL,22520,"Florence-Muscle Shoals, AL",15-0000,major,220,7.5,4.032,0.13,27.31,56810,2.5,16.44,20.33,26.55,33.25,38.98,34200,42290,55230,69160,81090,2017
2438,AL,22520,"Florence-Muscle Shoals, AL",17-0000,major,720,10.7,13.413,0.76,36.87,76680,6.6,17.26,24.57,35.1,46.77,58.83,35910,51100,73010,97270,122370,2017
2445,AL,22520,"Florence-Muscle Shoals, AL",19-0000,major,110,4.9,2.015,0.25,25.07,52150,3.1,14.5,16.64,21.68,30.35,43.01,30170,34600,45090,63120,89470,2017
2447,AL,22520,"Florence-Muscle Shoals, AL",21-0000,major,560,15.5,10.506,0.71,21.3,44310,4.3,11.45,15.68,20.74,25.78,30.84,23810,32620,43130,53620,64150,2017
2455,AL,22520,"Florence-Muscle Shoals, AL",23-0000,major,150,12.3,2.724,0.35,41.53,86380,18.9,17.32,22.65,34.78,44,82.74,36030,47110,72350,91530,172100,2017
2457,AL,22520,"Florence-Muscle Shoals, AL",25-0000,major,3020,3.5,56.51,0.92,21.06,43800,5.5,9.03,11.28,22.28,27.65,30.74,18780,23470,46340,57510,63930,2017
2465,AL,22520,"Florence-Muscle Shoals, AL",27-0000,major,320,16.2,6.058,0.45,17.2,35780,9.1,8.76,10.6,14.04,19.32,28.08,18230,22050,29200,40190,58410,2017
2469,AL,22520,"Florence-Muscle Shoals, AL",29-0000,major,3720,3.8,69.623,1.17,31.72,65980,5.8,13.65,17.01,22.02,32.96,60.15,28380,35380,45800,68560,125120,2017
2486,AL,22520,"Florence-Muscle Shoals, AL",31-0000,major,1440,9,26.94,0.93,12.58,26170,3.5,8.26,9.29,11.21,14.24,18.58,17190,19330,23310,29620,38650,2017
2495,AL,22520,"Florence-Muscle Shoals, AL",33-0000,major,520,5.4,9.675,0.4,18.03,37500,3.1,10.11,13.24,17.64,22.18,26.59,21020,27530,36680,46130,55310,2017
2499,AL,22520,"Florence-Muscle Shoals, AL",35-0000,major,5850,3.7,109.515,1.18,10.01,20830,1.9,7.84,8.32,9.11,10.82,14,16320,17310,18960,22510,29120,2017
2512,AL,22520,"Florence-Muscle Shoals, AL",37-0000,major,1700,7.6,31.754,1.02,12.3,25580,3.2,8.18,9.15,11.12,14.48,18.55,17010,19030,23130,30130,38590,2017
2519,AL,22520,"Florence-Muscle Shoals, AL",39-0000,major,1230,9.8,23.015,0.64,9.74,20250,3.1,7.78,8.19,8.87,9.74,13.55,16180,17030,18450,20260,28190,2017
2528,AL,22520,"Florence-Muscle Shoals, AL",41-0000,major,6170,4.8,115.47,1.13,15.19,31590,3.3,7.94,8.72,10.93,17.81,26.6,16520,18140,22740,37040,55330,2017
2541,AL,22520,"Florence-Muscle Shoals, AL",43-0000,major,7940,5,148.516,0.96,14.77,30730,1.4,8.66,10.35,13.64,17.89,23.05,18020,21530,28370,37210,47940,2017
2573,AL,22520,"Florence-Muscle Shoals, AL",45-0000,major,110,17.8,2.12,0.64,16.11,33510,4.7,10.17,12.47,15.63,18.66,24.08,21140,25930,32510,38820,50080,2017
2575,AL,22520,"Florence-Muscle Shoals, AL",47-0000,major,2280,10.4,42.586,1.06,19.42,40400,2.3,11.71,13.52,16.92,23.67,31.19,24360,28130,35190,49230,64880,2017
2588,AL,22520,"Florence-Muscle Shoals, AL",49-0000,major,2750,6.5,51.359,1.32,22.02,45810,2.8,11.44,15.33,20.74,27.82,35.87,23790,31880,43130,57860,74620,2017
2604,AL,22520,"Florence-Muscle Shoals, AL",51-0000,major,7770,13.9,145.29,2.29,16.6,34530,4.3,9.24,11.26,14.79,19.69,27.03,19230,23420,30760,40950,56210,2017
2637,AL,22520,"Florence-Muscle Shoals, AL",53-0000,major,3950,5.6,73.966,1.06,14.02,29170,2.5,8.35,9.56,12.85,16.92,21.56,17370,19890,26730,35200,44830,2017
2652,AL,23460,"Gadsden, AL",11-0000,major,840,6.5,23.701,0.46,41.94,87240,3.1,22.36,28.3,36.92,48.38,64.83,46510,58860,76790,100630,134840,2017
2658,AL,23460,"Gadsden, AL",13-0000,major,620,8.9,17.363,0.33,30.31,63050,5.5,14.86,18.8,26.91,35.77,49.04,30910,39110,55980,74410,102010,2017
2666,AL,23460,"Gadsden, AL",15-0000,major,70,11.7,2.012,0.07,30.41,63260,5.2,15.37,20.16,30.5,36.51,47.18,31960,41930,63430,75940,98120,2017
2667,AL,23460,"Gadsden, AL",17-0000,major,240,10.5,6.655,0.38,32.86,68360,6.3,16.47,22.8,28.82,36.65,49.19,34260,47430,59950,76240,102310,2017
2669,AL,23460,"Gadsden, AL",21-0000,major,570,21.3,16.035,1.09,17.97,37370,7,8.82,12.46,17.38,23.31,28.33,18350,25910,36150,48480,58930,2017
2675,AL,23460,"Gadsden, AL",23-0000,major,110,14.8,3.127,0.41,31.27,65040,18.5,12.01,15.33,25.81,39.58,68.66,24970,31880,53680,82340,142820,2017
2678,AL,23460,"Gadsden, AL",25-0000,major,2040,10.4,57.234,0.93,18.1,37640,9.6,8.18,9.18,19.97,24.15,28.53,17020,19100,41540,50240,59350,2017
2684,AL,23460,"Gadsden, AL",27-0000,major,170,18.9,4.718,0.35,15.75,32750,13.1,7.97,8.62,10.76,19.64,29.72,16570,17930,22390,40840,61820,2017
2686,AL,23460,"Gadsden, AL",29-0000,major,2880,4.4,80.887,1.36,34.85,72480,7.6,12.49,17.34,23.96,35.38,69.46,25980,36070,49830,73590,144470,2017
2701,AL,23460,"Gadsden, AL",31-0000,major,1640,8.4,46.054,1.6,13.69,28470,6.4,8.61,9.99,11.67,14.83,24.27,17920,20770,24280,30840,50480,2017
2711,AL,23460,"Gadsden, AL",33-0000,major,**,**,**,**,15.69,32630,2.1,10.14,12.65,15.09,18.16,22.36,21100,26310,31380,37760,46500,2017
2714,AL,23460,"Gadsden, AL",35-0000,major,3660,5.4,102.836,1.11,9.8,20390,1.6,7.85,8.3,9.06,10.48,13.06,16330,17270,18850,21800,27150,2017
2725,AL,23460,"Gadsden, AL",37-0000,major,960,8.1,26.94,0.87,12.38,25740,6.2,8.01,8.69,9.98,14.22,21.93,16670,18070,20770,29590,45610,2017
2730,AL,23460,"Gadsden, AL",39-0000,major,1390,9.1,38.9,1.07,10.72,22290,4.3,7.83,8.28,9.03,10.8,16.33,16280,17220,18770,22470,33960,2017
2738,AL,23460,"Gadsden, AL",41-0000,major,3660,4.6,102.864,1.01,14.29,29710,3.9,7.83,8.48,10.03,17.25,25.97,16280,17640,20870,35880,54020,2017
2749,AL,23460,"Gadsden, AL",43-0000,major,4620,3.3,129.601,0.84,14.87,30940,1.8,8.91,10.71,13.51,17.92,23.25,18530,22270,28090,37260,48360,2017
2771,AL,23460,"Gadsden, AL",45-0000,major,100,46.6,2.695,0.82,13.8,28710,25.4,7.87,8.51,9.98,20.22,23.48,16370,17700,20770,42050,48830,2017
2772,AL,23460,"Gadsden, AL",47-0000,major,1200,14,33.769,0.84,16.13,33550,3.5,9.01,11.32,14.91,19.78,24.97,18730,23550,31010,41140,51930,2017
2780,AL,23460,"Gadsden, AL",49-0000,major,1330,5.9,37.325,0.96,19.48,40520,2.9,10.9,14.14,18.43,23.19,30.91,22670,29410,38320,48230,64290,2017
2792,AL,23460,"Gadsden, AL",51-0000,major,6560,16.7,184.037,2.91,13.39,27840,7.2,8.44,9.69,11.96,15.07,21.63,17560,20160,24880,31340,44990,2017
2807,AL,23460,"Gadsden, AL",53-0000,major,2310,5.2,64.82,0.93,14.61,30380,3,8.39,9.81,13.25,17.52,23.67,17440,20400,27560,36440,49240,2017
2818,AL,26620,"Huntsville, AL",11-0000,major,9350,2.6,42.114,0.82,61.1,127080,1.3,29.61,40.3,56.76,75.53,96.9,61580,83820,118060,157100,201550,2017
2840,AL,26620,"Huntsville, AL",13-0000,major,16020,2,72.118,1.38,41.51,86350,3.8,21.98,29.65,40.27,50.69,61.66,45720,61670,83760,105440,128250,2017
2865,AL,26620,"Huntsville, AL",15-0000,major,14290,4.4,64.339,2.15,46.24,96180,1.5,23.79,32.66,44.72,58.49,72.31,49480,67930,93030,121650,150410,2017
2880,AL,26620,"Huntsville, AL",17-0000,major,18450,2.1,83.07,4.71,48.56,101000,3.2,25.11,35.09,48.18,61.2,75.54,52220,72990,100210,127300,157130,2017
2908,AL,26620,"Huntsville, AL",19-0000,major,1190,7,5.365,0.67,40.74,84730,4.8,16.83,23.25,37.39,53.52,69.71,35010,48370,77780,111310,144990,2017
2919,AL,26620,"Huntsville, AL",21-0000,major,1360,8.6,6.132,0.42,21.5,44720,2.2,13.52,16.49,20.23,26.64,30.73,28120,34290,42090,55410,63920,2017
2929,AL,26620,"Huntsville, AL",23-0000,major,930,6.4,4.17,0.54,40.42,84060,7.3,13.05,19.13,32.41,56.35,76.35,27140,39780,67410,117210,158810,2017
2932,AL,26620,"Huntsville, AL",25-0000,major,11630,2.9,52.38,0.86,19.72,41030,6.4,8.17,9.43,19.8,26.92,30.41,17000,19600,41190,56000,63260,2017
2959,AL,26620,"Huntsville, AL",27-0000,major,2320,7.9,10.465,0.77,23.5,48880,4.2,8.75,12.37,21.01,32.27,42.91,18190,25730,43690,67120,89250,2017
2975,AL,26620,"Huntsville, AL",29-0000,major,12480,2.1,56.192,0.94,34.86,72520,3.2,14.98,19.59,26.19,36.01,63.53,31170,40740,54470,74890,132140,2017
3006,AL,26620,"Huntsville, AL",31-0000,major,5430,5.7,24.466,0.85,13.11,27270,2.6,8.7,10.16,12.07,14.73,18.64,18100,21140,25110,30640,38770,2017
3021,AL,26620,"Huntsville, AL",33-0000,major,4170,3,18.764,0.78,18.83,39160,5,8.47,10.57,17.01,23.69,30.9,17610,21990,35380,49270,64270,2017
3033,AL,26620,"Huntsville, AL",35-0000,major,18330,2,82.524,0.89,9.9,20580,1.2,7.83,8.29,9.07,10.67,13.34,16280,17250,18870,22200,27740,2017
3049,AL,26620,"Huntsville, AL",37-0000,major,6510,3.5,29.313,0.94,12.07,25110,2.3,8.19,9.14,11.27,14.05,17.28,17040,19020,23450,29220,35940,2017
3057,AL,26620,"Huntsville, AL",39-0000,major,5150,12.3,23.181,0.64,10.7,22250,2.6,7.86,8.35,9.17,11.29,16.23,16340,17360,19070,23480,33750,2017
3071,AL,26620,"Huntsville, AL",41-0000,major,21970,3,98.945,0.97,15.78,32820,2.6,8.04,8.95,11.22,18.3,29.24,16720,18620,23350,38060,60820,2017
3088,AL,26620,"Huntsville, AL",43-0000,major,29280,3,131.854,0.86,16.91,35180,0.9,9.62,11.87,15.35,20.67,26.94,20020,24700,31930,42990,56040,2017
3132,AL,26620,"Huntsville, AL",45-0000,major,100,25.6,0.452,0.14,13.29,27640,6.7,8.3,9.42,11.88,15.78,19.73,17270,19580,24720,32820,41040,2017
3134,AL,26620,"Huntsville, AL",47-0000,major,6150,9.4,27.704,0.69,19.98,41560,1.9,11.73,14.44,18.16,23.7,30.67,24390,30030,37770,49290,63790,2017
3155,AL,26620,"Huntsville, AL",49-0000,major,8060,9.6,36.31,0.94,22.5,46800,2.7,11.87,15.74,21.21,28.71,35.86,24680,32750,44120,59720,74600,2017
3182,AL,26620,"Huntsville, AL",51-0000,major,17370,8.5,78.225,1.24,17.35,36080,3.5,9.03,11.54,15.72,22.1,28.57,18790,24010,32690,45970,59420,2017
3222,AL,26620,"Huntsville, AL",53-0000,major,11530,3.6,51.919,0.74,15.57,32380,3.6,8.5,9.83,13.42,18.63,25.35,17670,20460,27910,38760,52720,2017
3238,AL,33660,"Mobile, AL",11-0000,major,6650,2.7,38.487,0.75,55.3,115020,1.9,25.37,33.9,47.58,64.57,96.62,52780,70520,98960,134300,200970,2017
3262,AL,33660,"Mobile, AL",13-0000,major,5740,4.9,33.227,0.63,31.22,64940,2.3,16.28,21.19,28.45,36.9,47.78,33870,44070,59170,76760,99380,2017
3285,AL,33660,"Mobile, AL",15-0000,major,3010,9,17.438,0.58,29.81,62010,1.9,17.45,21.71,28.05,35.96,45.16,36290,45150,58340,74790,93930,2017
3295,AL,33660,"Mobile, AL",17-0000,major,3610,2.9,20.891,1.18,40.31,83840,2.4,20.14,28.81,38.91,50.69,61.94,41890,59920,80930,105430,128840,2017
3319,AL,33660,"Mobile, AL",19-0000,major,780,5.6,4.5,0.56,28.65,59580,3.3,15.75,20.3,26.13,36.55,45.11,32750,42220,54340,76020,93820,2017
3326,AL,33660,"Mobile, AL",21-0000,major,1890,5.4,10.962,0.75,19.8,41170,3.1,12.45,15.36,18.82,24.1,28.97,25890,31950,39140,50130,60250,2017
3337,AL,33660,"Mobile, AL",23-0000,major,1110,6,6.431,0.84,42.89,89200,13,15.54,19.16,29.55,58.71,81.2,32320,39860,61470,122120,168900,2017
3342,AL,33660,"Mobile, AL",25-0000,major,7320,8.9,42.38,0.69,24.14,50200,10.2,10.11,17.14,22.22,27.28,32.97,21040,35650,46210,56730,68580,2017
3359,AL,33660,"Mobile, AL",27-0000,major,1560,7.6,9.033,0.67,21.25,44200,5.4,9.31,11.9,17.69,25.09,38.58,19350,24750,36800,52190,80250,2017
3369,AL,33660,"Mobile, AL",29-0000,major,13280,4.7,76.894,1.29,33.12,68890,4.2,13.75,19.2,25.12,33.15,58.18,28590,39930,52260,68950,121010,2017
3403,AL,33660,"Mobile, AL",31-0000,major,4900,4.8,28.374,0.98,12.18,25340,1.7,8.53,9.81,11.25,13.45,16.82,17750,20410,23400,27980,34990,2017
3417,AL,33660,"Mobile, AL",33-0000,major,3630,8,21.039,0.88,16.93,35220,4.9,8.66,11.48,15.41,19.8,26.02,18010,23880,32060,41190,54130,2017
3429,AL,33660,"Mobile, AL",35-0000,major,15220,3.1,88.103,0.95,10.17,21150,1.7,7.85,8.32,9.11,11.04,14.42,16320,17310,18950,22960,29990,2017
3445,AL,33660,"Mobile, AL",37-0000,major,5890,3.9,34.099,1.1,11.27,23440,2.2,8.03,8.79,10.23,12.29,16.31,16690,18270,21290,25570,33930,2017
3452,AL,33660,"Mobile, AL",39-0000,major,4580,6.7,26.517,0.73,10.77,22390,2.3,7.9,8.44,9.36,12.1,16.05,16430,17560,19470,25170,33380,2017
3466,AL,33660,"Mobile, AL",41-0000,major,18670,3.1,108.067,1.06,17.24,35850,2.5,8.12,9.15,12.1,21.17,33.46,16890,19020,25170,44030,69600,2017
3482,AL,33660,"Mobile, AL",43-0000,major,27810,4.5,161.001,1.04,16.25,33810,1.2,9.72,11.62,14.79,19.39,25.22,20220,24170,30770,40330,52450,2017
3527,AL,33660,"Mobile, AL",45-0000,major,150,31.6,0.879,0.27,16.99,35340,9.1,9.91,11.12,14.39,21.72,24.51,20600,23120,29930,45170,50980,2017
3529,AL,33660,"Mobile, AL",47-0000,major,9800,6.5,56.742,1.41,19.97,41540,1.7,12.15,14.66,18.55,24.18,29.82,25260,30480,38590,50290,62020,2017
3555,AL,33660,"Mobile, AL",49-0000,major,9430,4.2,54.579,1.41,21.9,45540,1.8,12.23,15.38,20.34,27.42,34.91,25430,31980,42310,57030,72610,2017
3582,AL,33660,"Mobile, AL",51-0000,major,13880,2.6,80.321,1.27,21.68,45100,2.8,10.01,14.32,21.32,27.96,33.67,20820,29790,44350,58160,70040,2017
3625,AL,33660,"Mobile, AL",53-0000,major,13830,4.9,80.038,1.14,16.76,34870,2.6,8.62,10.47,14.35,21.25,28.48,17930,21780,29860,44210,59240,2017
3648,AL,33860,"Montgomery, AL",11-0000,major,6060,2.6,36.804,0.72,49.15,102220,1.2,25.91,33.83,44.5,58.16,77.01,53900,70360,92560,120970,160180,2017
3674,AL,33860,"Montgomery, AL",13-0000,major,7710,2.7,46.848,0.89,33.74,70170,4.7,17.82,22.65,28.97,38.14,48.4,37070,47110,60250,79320,100670,2017
3700,AL,33860,"Montgomery, AL",15-0000,major,3980,6.5,24.174,0.81,37.43,77850,2.1,21.98,28.49,37.53,45.45,53.63,45730,59260,78060,94530,111560,2017
3714,AL,33860,"Montgomery, AL",17-0000,major,2570,3.8,15.601,0.88,34.04,70800,2.5,18.05,24.3,31.48,41.91,54.14,37550,50530,65470,87180,112610,2017
3729,AL,33860,"Montgomery, AL",19-0000,major,1100,2.4,6.698,0.83,28.51,59300,4.4,16.3,20.06,26.35,34.45,44.71,33900,41720,54800,71660,92990,2017
3736,AL,33860,"Montgomery, AL",21-0000,major,2010,7,12.182,0.83,23.48,48850,4.1,14.6,17.74,22.76,28.61,34.76,30360,36900,47350,59510,72290,2017
3749,AL,33860,"Montgomery, AL",23-0000,major,1490,9.4,9.029,1.17,49.13,102190,4.4,20.99,27.83,43.93,61.98,82.74,43650,57890,91380,128910,172110,2017
3753,AL,33860,"Montgomery, AL",25-0000,major,8770,2,53.259,0.87,21.74,45220,3.2,8.74,14.12,22.09,27.61,32.5,18190,29380,45940,57420,67610,2017
3778,AL,33860,"Montgomery, AL",27-0000,major,1720,5.9,10.421,0.77,21.37,44450,4.8,8.82,12.17,18.3,26.46,35.87,18350,25310,38060,55050,74610,2017
3791,AL,33860,"Montgomery, AL",29-0000,major,9600,6.6,58.346,0.98,32.35,67300,3.8,13.79,18.68,26.07,36.33,53.98,28690,38860,54230,75560,112290,2017
3819,AL,33860,"Montgomery, AL",31-0000,major,4030,5.9,24.455,0.85,12.81,26650,2.3,8.61,9.91,11.77,14.31,18.25,17920,20620,24470,29760,37960,2017
3830,AL,33860,"Montgomery, AL",33-0000,major,5060,3.7,30.718,1.28,18.05,37550,4.8,8.57,11.42,17.45,22.39,28.14,17830,23760,36300,46570,58540,2017
3844,AL,33860,"Montgomery, AL",35-0000,major,14270,1.9,86.703,0.94,10.05,20890,1.6,7.84,8.31,9.1,10.74,13.65,16310,17290,18930,22340,28390,2017
3861,AL,33860,"Montgomery, AL",37-0000,major,5800,3.4,35.234,1.14,11.47,23850,2.2,8.1,8.91,10.54,12.61,16.66,16840,18540,21930,26240,34640,2017
3867,AL,33860,"Montgomery, AL",39-0000,major,5320,7.3,32.348,0.89,11.53,23980,3.8,7.9,8.44,9.35,13.26,18.9,16420,17550,19450,27590,39300,2017
3883,AL,33860,"Montgomery, AL",41-0000,major,17430,2.6,105.875,1.04,15.66,32570,2.8,8.02,8.91,11.25,17.54,28.6,16680,18530,23400,36470,59480,2017
3900,AL,33860,"Montgomery, AL",43-0000,major,25590,2.5,155.435,1.01,16.21,33720,0.9,9.22,11.55,15.16,19.53,24.76,19180,24020,31540,40630,51510,2017
3944,AL,33860,"Montgomery, AL",45-0000,major,450,12.5,2.749,0.83,14.25,29640,4.9,8.24,9.11,12.93,19.02,22.84,17140,18940,26890,39560,47520,2017
3947,AL,33860,"Montgomery, AL",47-0000,major,4950,4.7,30.089,0.75,18.2,37860,1.6,10.91,13.38,16.69,22,28.22,22690,27830,34710,45770,58700,2017
3969,AL,33860,"Montgomery, AL",49-0000,major,6910,5.1,41.994,1.08,22.05,45870,1.9,11.47,15.94,20.99,27.81,33.76,23850,33160,43670,57840,70210,2017
3994,AL,33860,"Montgomery, AL",51-0000,major,17060,12.2,103.614,1.64,15.67,32590,2.1,9.39,11.53,15.05,18.36,23.01,19530,23990,31300,38190,47860,2017
4039,AL,33860,"Montgomery, AL",53-0000,major,12740,4.5,77.424,1.11,14.2,29540,2.7,8.26,9.48,11.76,16.98,24.14,17180,19720,24460,35330,50220,2017
4058,AL,46220,"Tuscaloosa, AL",11-0000,major,3020,3.2,30.211,0.59,50.4,104840,3.7,25.08,33,45.02,60.23,79.66,52170,68650,93650,125280,165690,2017
4076,AL,46220,"Tuscaloosa, AL",13-0000,major,2440,4.3,24.349,0.46,32.04,66640,2.9,17.94,22.45,28.53,36.95,48.22,37320,46700,59340,76860,100290,2017
4092,AL,46220,"Tuscaloosa, AL",15-0000,major,1100,7.6,11.028,0.37,32.02,66600,2.9,17.27,22.47,29.9,39.67,48.78,35920,46730,62180,82500,101450,2017
4100,AL,46220,"Tuscaloosa, AL",17-0000,major,1560,5.7,15.627,0.89,42.75,88920,8.9,19.04,27.56,37.23,48.96,67.76,39610,57320,77450,101840,140940,2017
4111,AL,46220,"Tuscaloosa, AL",19-0000,major,530,5.9,5.279,0.66,30.19,62800,4.8,14.26,20.15,26.85,37.62,49.3,29670,41920,55850,78260,102550,2017
4119,AL,46220,"Tuscaloosa, AL",21-0000,major,1290,4.9,12.865,0.87,19.88,41340,3.9,12.09,14.91,18.88,24.37,29.82,25140,31010,39260,50700,62030,2017
4129,AL,46220,"Tuscaloosa, AL",23-0000,major,390,4.7,3.885,0.51,31.27,65040,14.5,15.37,19.05,24.11,36.43,53.6,31970,39610,50140,75770,111480,2017
4132,AL,46220,"Tuscaloosa, AL",25-0000,major,6390,2.9,63.843,1.04,23.98,49880,14.8,8.72,11.74,21.09,28.43,41.75,18140,24430,43860,59140,86850,2017
4153,AL,46220,"Tuscaloosa, AL",27-0000,major,750,7.9,7.487,0.55,25.54,53120,8.5,10.55,14.27,19.72,27.81,42.78,21950,29680,41010,57850,88990,2017
4162,AL,46220,"Tuscaloosa, AL",29-0000,major,7060,2.8,70.571,1.18,29.79,61960,3.5,13.69,18.32,23.74,31.61,49.65,28460,38110,49390,65760,103260,2017
4187,AL,46220,"Tuscaloosa, AL",31-0000,major,3870,3.6,38.631,1.34,12.54,26070,2.1,8.44,9.76,11.57,14.51,18.05,17560,20300,24060,30170,37540,2017
4201,AL,46220,"Tuscaloosa, AL",33-0000,major,2080,5.6,20.821,0.87,20.69,43040,4.3,8.61,13.01,21.31,27.15,31.42,17900,27070,44320,56460,65350,2017
4212,AL,46220,"Tuscaloosa, AL",35-0000,major,10230,3.7,102.237,1.1,10.07,20940,1.4,7.86,8.34,9.13,10.84,13.92,16350,17340,18990,22550,28950,2017
4227,AL,46220,"Tuscaloosa, AL",37-0000,major,2990,2.8,29.857,0.96,13.16,27370,3.8,8.23,9.39,12.06,16.17,19.44,17120,19540,25090,33620,40440,2017
4234,AL,46220,"Tuscaloosa, AL",39-0000,major,2350,6.4,23.524,0.65,10.75,22350,2.2,7.85,8.35,9.18,11.58,17.08,16340,17370,19100,24080,35530,2017
