,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
69340,MI,24340,"Grand Rapids-Wyoming, MI",25-0000,major,20800,2.4,21.74,45220,2.4,10.68,14.31,20.20,27.79,34.32,22210,29770,42010,57790,71390,2007
69363,MI,24340,"Grand Rapids-Wyoming, MI",27-0000,major,5620,7.1,22.54,46880,7.8,8.87,12.71,19.10,27.16,37.48,18450,26430,39720,56500,77960,2007
69385,MI,24340,"Grand Rapids-Wyoming, MI",29-0000,major,20970,2.4,30.00,62410,4.1,13.21,17.88,24.85,30.87,54.83,27470,37180,51690,64210,114050,2007
69426,MI,24340,"Grand Rapids-Wyoming, MI",31-0000,major,12250,4.5,12.36,25700,1.8,8.40,9.91,11.68,14.26,17.24,17470,20610,24300,29660,35860,2007
69439,MI,24340,"Grand Rapids-Wyoming, MI",33-0000,major,5840,4.5,18.90,39310,5.5,8.59,10.67,20.01,25.12,29.86,17860,22190,41630,52250,62110,2007
69451,MI,24340,"Grand Rapids-Wyoming, MI",35-0000,major,30410,2.4,9.27,19270,1.0,7.16,7.37,8.16,10.34,12.87,14900,15340,16970,21510,26770,2007
69468,MI,24340,"Grand Rapids-Wyoming, MI",37-0000,major,11180,4.2,12.09,25150,1.9,7.70,8.79,10.84,14.13,18.50,16020,18290,22540,29400,38480,2007
69477,MI,24340,"Grand Rapids-Wyoming, MI",39-0000,major,7140,8.8,11.18,23240,2.3,7.21,7.75,9.47,12.60,17.69,15000,16110,19700,26210,36800,2007
69493,MI,24340,"Grand Rapids-Wyoming, MI",41-0000,major,39270,3.3,18.01,37470,3.0,7.37,8.55,12.52,21.95,36.11,15330,17780,26040,45660,75100,2007
69512,MI,24340,"Grand Rapids-Wyoming, MI",43-0000,major,58040,2.9,15.14,31500,1.2,8.94,11.07,14.08,18.04,22.50,18590,23020,29290,37520,46800,2007
69564,MI,24340,"Grand Rapids-Wyoming, MI",45-0000,major,1240,39.2,10.10,21010,4.4,7.14,7.25,7.79,11.01,14.69,14850,15070,16210,22900,30550,2007
69568,MI,24340,"Grand Rapids-Wyoming, MI",47-0000,major,15480,5.1,19.87,41330,1.8,11.34,14.31,18.86,24.17,30.28,23590,29760,39230,50270,62990,2007
69604,MI,24340,"Grand Rapids-Wyoming, MI",49-0000,major,16310,4.3,19.99,41580,1.7,10.90,14.75,19.37,24.25,30.59,22660,30680,40300,50440,63630,2007
69633,MI,24340,"Grand Rapids-Wyoming, MI",51-0000,major,53070,4.6,15.81,32870,2.2,8.88,10.91,14.35,19.17,25.19,18470,22700,29850,39880,52400,2007
69711,MI,24340,"Grand Rapids-Wyoming, MI",53-0000,major,33770,7.1,14.90,31000,1.8,8.10,10.04,13.64,18.35,23.61,16860,20880,28360,38170,49110,2007
69736,MI,26100,"Holland-Grand Haven, MI",11-0000,major,4870,8.1,41.50,86320,1.9,19.94,27.39,37.00,49.63,69.06,41480,56970,76950,103240,143640,2007
69756,MI,26100,"Holland-Grand Haven, MI",13-0000,major,4000,7.9,29.35,61050,3.2,16.53,20.11,26.15,34.73,43.42,34380,41820,54390,72230,90320,2007
69775,MI,26100,"Holland-Grand Haven, MI",15-0000,major,1940,22.8,30.23,62870,2.6,17.50,23.22,29.81,37.05,44.86,36410,48300,62010,77070,93310,2007
69785,MI,26100,"Holland-Grand Haven, MI",17-0000,major,4610,20.7,30.53,63490,2.6,18.27,23.07,29.91,37.96,45.46,37990,47980,62210,78960,94560,2007
69800,MI,26100,"Holland-Grand Haven, MI",19-0000,major,500,18.3,29.46,61270,7.6,15.69,19.23,26.15,38.35,47.36,32640,39990,54390,79780,98500,2007
69806,MI,26100,"Holland-Grand Haven, MI",21-0000,major,510,12.2,21.97,45690,3.7,12.55,15.48,22.13,27.35,32.17,26110,32190,46020,56890,66920,2007
69813,MI,26100,"Holland-Grand Haven, MI",23-0000,major,170,12.4,41.35,86010,10.7,14.62,18.23,28.59,47.89,#,30420,37920,59470,99620,#,2007
69815,MI,26100,"Holland-Grand Haven, MI",25-0000,major,6300,4.9,24.68,51330,4.5,11.62,15.30,24.24,31.88,39.15,24170,31830,50410,66310,81430,2007
69832,MI,26100,"Holland-Grand Haven, MI",27-0000,major,1340,9.1,18.58,38650,6.1,7.49,9.39,15.68,24.81,34.12,15580,19530,32620,51610,70970,2007
69841,MI,26100,"Holland-Grand Haven, MI",29-0000,major,3380,9.6,28.94,60190,3.9,14.54,19.18,25.29,30.76,45.51,30250,39890,52610,63980,94660,2007
69862,MI,26100,"Holland-Grand Haven, MI",31-0000,major,2420,11.2,12.87,26770,2.2,8.85,10.29,12.41,14.75,18.12,18410,21390,25810,30690,37700,2007
69873,MI,26100,"Holland-Grand Haven, MI",33-0000,major,780,21.6,16.31,33920,5.3,7.96,9.08,12.38,24.64,29.48,16570,18880,25760,51260,61320,2007
69878,MI,26100,"Holland-Grand Haven, MI",35-0000,major,7560,7.4,8.96,18630,1.7,7.14,7.27,7.71,9.58,12.37,14850,15130,16030,19930,25730,2007
69895,MI,26100,"Holland-Grand Haven, MI",37-0000,major,4780,8.6,11.85,24660,3.1,7.69,8.62,10.63,14.10,17.90,15990,17940,22100,29330,37220,2007
69902,MI,26100,"Holland-Grand Haven, MI",39-0000,major,2230,16.5,11.22,23340,2.7,7.34,8.25,10.20,12.96,16.75,15260,17150,21220,26950,34850,2007
69910,MI,26100,"Holland-Grand Haven, MI",41-0000,major,8980,3.7,14.69,30550,3.2,7.24,7.89,10.56,16.64,27.25,15050,16400,21950,34620,56690,2007
69926,MI,26100,"Holland-Grand Haven, MI",43-0000,major,13520,3.9,15.05,31310,1.4,9.16,11.31,14.31,17.92,22.27,19060,23520,29770,37280,46330,2007
69961,MI,26100,"Holland-Grand Haven, MI",45-0000,major,670,17.8,12.98,26990,9.5,7.90,9.30,10.60,13.81,24.85,16440,19340,22040,28720,51680,2007
69965,MI,26100,"Holland-Grand Haven, MI",47-0000,major,4890,6.2,19.19,39910,2.3,11.15,14.66,18.33,23.18,28.94,23190,30490,38130,48220,60200,2007
69981,MI,26100,"Holland-Grand Haven, MI",49-0000,major,4350,6.1,20.19,41990,2.2,11.18,14.51,18.87,24.21,30.75,23240,30170,39250,50350,63960,2007
70001,MI,26100,"Holland-Grand Haven, MI",51-0000,major,22640,4.4,15.52,32280,1.8,9.56,11.58,14.33,18.19,23.59,19880,24090,29800,37830,49070,2007
70050,MI,26100,"Holland-Grand Haven, MI",53-0000,major,9310,6.5,14.28,29700,2.1,7.98,10.52,13.45,16.98,21.94,16590,21880,27970,35320,45640,2007
70065,MI,27100,"Jackson, MI",11-0000,major,2330,9.1,41.37,86040,3.1,18.56,26.72,37.71,51.30,67.39,38590,55580,78430,106700,140180,2007
70081,MI,27100,"Jackson, MI",13-0000,major,1710,11.0,29.42,61200,4.2,14.75,20.41,26.62,34.32,45.59,30690,42460,55370,71390,94820,2007
70096,MI,27100,"Jackson, MI",15-0000,major,650,24.4,28.72,59740,4.2,16.18,21.08,28.15,35.98,43.44,33660,43840,58550,74840,90360,2007
70104,MI,27100,"Jackson, MI",17-0000,major,1280,24.3,30.67,63790,2.4,18.39,23.32,29.60,37.37,45.28,38250,48490,61560,77730,94180,2007
70114,MI,27100,"Jackson, MI",19-0000,major,**,**,28.71,59720,6.3,15.86,21.71,28.45,35.89,42.54,32990,45150,59170,74650,88480,2007
70118,MI,27100,"Jackson, MI",21-0000,major,1130,15.2,19.63,40830,4.5,11.07,13.75,18.82,24.24,29.51,23030,28600,39150,50410,61370,2007
70128,MI,27100,"Jackson, MI",23-0000,major,230,24.9,33.14,68940,11.5,13.41,17.92,29.20,41.65,53.55,27900,37280,60730,86630,111390,2007
70130,MI,27100,"Jackson, MI",25-0000,major,4200,6.4,21.25,44190,5.7,9.11,13.71,20.74,28.38,33.79,18940,28520,43130,59040,70280,2007
70145,MI,27100,"Jackson, MI",27-0000,major,310,16.3,19.69,40960,4.8,7.42,11.78,17.64,27.15,33.41,15420,24500,36700,56470,69500,2007
70148,MI,27100,"Jackson, MI",29-0000,major,3300,36.7,29.54,61450,4.2,13.66,18.59,25.77,33.06,45.63,28420,38670,53590,68770,94920,2007
70164,MI,27100,"Jackson, MI",31-0000,major,2010,23.3,12.40,25800,3.3,8.43,10.03,12.30,14.13,16.29,17540,20850,25580,29400,33890,2007
70170,MI,27100,"Jackson, MI",33-0000,major,2240,3.1,20.93,43540,4.9,13.21,19.79,21.95,24.11,26.82,27490,41160,45660,50160,55790,2007
70176,MI,27100,"Jackson, MI",35-0000,major,5270,3.7,9.24,19220,2.3,7.16,7.32,8.08,9.73,13.08,14890,15230,16810,20230,27210,2007
70193,MI,27100,"Jackson, MI",37-0000,major,1380,8.5,11.85,24660,2.5,7.50,8.60,10.83,14.04,18.15,15610,17890,22520,29210,37760,2007
70198,MI,27100,"Jackson, MI",39-0000,major,1450,11.7,10.09,20980,3.4,7.21,7.60,8.84,11.13,14.87,15000,15800,18380,23160,30930,2007
70207,MI,27100,"Jackson, MI",41-0000,major,6190,4.5,14.38,29910,4.2,7.23,8.03,10.61,16.20,26.97,15040,16700,22080,33700,56090,2007
70222,MI,27100,"Jackson, MI",43-0000,major,8490,5.7,14.75,30680,1.9,8.44,10.69,13.88,17.77,22.44,17550,22230,28880,36960,46670,2007
70256,MI,27100,"Jackson, MI",47-0000,major,1560,9.2,21.19,44080,3.7,10.28,15.14,20.36,26.40,31.92,21380,31490,42350,54920,66390,2007
70265,MI,27100,"Jackson, MI",49-0000,major,2250,8.5,20.82,43300,3.4,10.56,14.61,20.75,26.60,30.95,21960,30400,43160,55320,64370,2007
70279,MI,27100,"Jackson, MI",51-0000,major,7250,7.7,16.19,33670,2.5,8.83,11.12,15.25,19.40,24.57,18360,23130,31710,40340,51100,2007
70306,MI,27100,"Jackson, MI",53-0000,major,3150,6.3,13.52,28110,3.2,7.34,8.67,12.19,16.85,21.94,15260,18040,25360,35040,45640,2007
70322,MI,28020,"Kalamazoo-Portage, MI",11-0000,major,6060,10.6,39.22,81580,1.7,18.08,25.17,35.45,47.95,65.11,37610,52340,73740,99730,135430,2007
70349,MI,28020,"Kalamazoo-Portage, MI",13-0000,major,5160,11.1,26.04,54170,2.6,13.93,17.91,23.19,30.63,40.03,28970,37250,48240,63710,83260,2007
70373,MI,28020,"Kalamazoo-Portage, MI",15-0000,major,2300,17.6,26.51,55140,3.0,13.50,18.66,25.15,33.20,40.45,28080,38800,52320,69060,84130,2007
70385,MI,28020,"Kalamazoo-Portage, MI",17-0000,major,2110,12.0,28.74,59780,2.0,16.55,21.53,27.40,35.34,44.43,34430,44770,56990,73510,92420,2007
70401,MI,28020,"Kalamazoo-Portage, MI",19-0000,major,2970,38.3,24.59,51150,5.1,12.98,15.92,21.71,29.78,40.40,27010,33110,45150,61930,84020,2007
70412,MI,28020,"Kalamazoo-Portage, MI",21-0000,major,1830,4.7,20.34,42310,3.9,10.71,14.99,19.87,25.57,30.36,22270,31170,41330,53180,63160,2007
70422,MI,28020,"Kalamazoo-Portage, MI",23-0000,major,720,18.7,39.65,82480,8.1,14.77,21.06,34.07,48.76,#,30730,43790,70860,101420,#,2007
70426,MI,28020,"Kalamazoo-Portage, MI",25-0000,major,9030,3.2,20.72,43090,4.7,9.18,12.35,18.49,27.89,34.63,19100,25690,38460,58020,72040,2007
70443,MI,28020,"Kalamazoo-Portage, MI",27-0000,major,1520,8.2,20.08,41760,4.0,8.34,12.38,17.75,24.69,34.30,17340,25750,36910,51360,71340,2007
70459,MI,28020,"Kalamazoo-Portage, MI",29-0000,major,8790,4.9,31.34,65200,3.2,14.14,19.92,27.01,34.80,50.22,29410,41430,56190,72380,104470,2007
70493,MI,28020,"Kalamazoo-Portage, MI",31-0000,major,5550,5.8,12.54,26090,2.4,8.29,9.45,11.57,14.46,17.99,17250,19660,24060,30080,37420,2007
70504,MI,28020,"Kalamazoo-Portage, MI",33-0000,major,1890,7.6,18.76,39010,6.0,8.35,11.04,16.23,26.68,31.38,17360,22970,33750,55500,65280,2007
70515,MI,28020,"Kalamazoo-Portage, MI",35-0000,major,13110,3.4,9.01,18740,1.6,7.15,7.29,7.79,9.79,12.06,14880,15170,16210,20360,25090,2007
70532,MI,28020,"Kalamazoo-Portage, MI",37-0000,major,4880,4.3,11.89,24720,2.1,7.47,8.48,11.17,14.41,17.49,15540,17640,23240,29970,36370,2007
70540,MI,28020,"Kalamazoo-Portage, MI",39-0000,major,2680,10.4,10.97,22820,3.7,7.28,7.68,9.30,12.55,17.48,15150,15980,19340,26100,36360,2007
70550,MI,28020,"Kalamazoo-Portage, MI",41-0000,major,14490,3.7,14.61,30390,2.9,7.33,8.01,10.28,16.49,26.73,15240,16670,21380,34290,55610,2007
70568,MI,28020,"Kalamazoo-Portage, MI",43-0000,major,22450,3.8,14.32,29780,1.4,8.40,10.52,13.36,17.28,21.96,17480,21890,27790,35940,45680,2007
70613,MI,28020,"Kalamazoo-Portage, MI",45-0000,major,210,16.7,11.73,24410,7.0,7.27,7.70,9.87,13.42,19.87,15120,16020,20520,27900,41340,2007
70616,MI,28020,"Kalamazoo-Portage, MI",47-0000,major,4950,6.2,21.12,43930,2.5,11.71,14.35,19.53,26.66,33.08,24350,29850,40620,55460,68810,2007
70634,MI,28020,"Kalamazoo-Portage, MI",49-0000,major,4990,5.7,19.04,39610,2.0,10.33,13.96,18.20,23.39,29.18,21490,29040,37850,48650,60690,2007
70656,MI,28020,"Kalamazoo-Portage, MI",51-0000,major,13910,6.3,14.82,30830,2.3,8.23,10.19,13.51,17.78,23.72,17120,21190,28110,36970,49350,2007
70707,MI,28020,"Kalamazoo-Portage, MI",53-0000,major,10900,5.9,13.42,27920,2.5,7.36,9.02,12.46,16.83,20.23,15310,18750,25910,35010,42080,2007
70728,MI,29620,"Lansing-East Lansing, MI",11-0000,major,7840,3.6,43.01,89460,1.4,22.17,31.14,39.76,50.12,67.99,46100,64780,82710,104240,141410,2007
70756,MI,29620,"Lansing-East Lansing, MI",13-0000,major,13810,7.1,27.66,57520,2.2,16.56,21.41,26.92,31.67,39.57,34450,44540,56000,65860,82310,2007
70779,MI,29620,"Lansing-East Lansing, MI",15-0000,major,5130,9.0,29.78,61940,2.1,18.16,23.19,29.54,36.08,41.52,37780,48230,61450,75050,86360,2007
70792,MI,29620,"Lansing-East Lansing, MI",17-0000,major,3810,10.8,29.77,61910,3.2,15.73,21.82,29.42,37.03,44.97,32720,45390,61200,77030,93530,2007
70812,MI,29620,"Lansing-East Lansing, MI",19-0000,major,2240,4.9,26.66,55450,4.2,13.58,19.74,26.66,32.42,38.46,28260,41060,55450,67430,80000,2007
70827,MI,29620,"Lansing-East Lansing, MI",21-0000,major,2810,4.7,21.57,44870,4.6,11.73,15.47,20.83,27.10,33.57,24400,32170,43330,56370,69820,2007
70841,MI,29620,"Lansing-East Lansing, MI",23-0000,major,1530,10.2,46.25,96190,10.3,19.54,25.63,41.10,58.77,#,40630,53320,85480,122230,#,2007
70849,MI,29620,"Lansing-East Lansing, MI",25-0000,major,18360,2.2,26.20,54490,4.9,11.76,16.30,21.91,33.78,45.89,24470,33910,45580,70260,95440,2007
70879,MI,29620,"Lansing-East Lansing, MI",27-0000,major,3390,8.7,21.01,43710,4.4,7.48,13.77,19.43,26.68,34.84,15560,28650,40420,55490,72470,2007
70894,MI,29620,"Lansing-East Lansing, MI",29-0000,major,11240,2.7,29.76,61890,2.5,14.93,20.26,27.08,32.41,44.38,31050,42140,56320,67410,92310,2007
70930,MI,29620,"Lansing-East Lansing, MI",31-0000,major,5560,6.4,12.39,25780,2.8,7.80,9.36,11.71,14.66,17.93,16230,19460,24360,30500,37290,2007
70942,MI,29620,"Lansing-East Lansing, MI",33-0000,major,3670,8.4,18.92,39340,5.5,8.46,10.26,18.17,25.91,31.30,17590,21340,37800,53890,65110,2007
70955,MI,29620,"Lansing-East Lansing, MI",35-0000,major,17040,2.6,9.14,19000,1.6,7.14,7.25,7.80,9.83,12.97,14860,15080,16220,20440,26980,2007
70972,MI,29620,"Lansing-East Lansing, MI",37-0000,major,6370,5.2,11.73,24390,2.9,7.34,8.31,10.20,14.51,17.94,15280,17290,21220,30170,37310,2007
70980,MI,29620,"Lansing-East Lansing, MI",39-0000,major,4210,11.3,11.18,23260,2.8,7.22,7.77,9.43,12.54,17.32,15010,16160,19610,26080,36020,2007
70997,MI,29620,"Lansing-East Lansing, MI",41-0000,major,20790,3.1,14.89,30960,2.6,7.28,8.07,10.58,17.23,27.56,15130,16790,22010,35830,57320,2007
71016,MI,29620,"Lansing-East Lansing, MI",43-0000,major,38200,2.5,16.02,33320,2.3,9.15,11.75,15.32,19.82,23.52,19040,24440,31860,41230,48910,2007
71063,MI,29620,"Lansing-East Lansing, MI",45-0000,major,300,15.6,18.57,38620,7.1,7.84,11.47,18.20,23.95,31.01,16310,23860,37860,49830,64500,2007
71065,MI,29620,"Lansing-East Lansing, MI",47-0000,major,6820,5.0,21.65,45040,2.8,12.44,15.43,20.38,27.27,32.99,25880,32090,42390,56730,68630,2007
71085,MI,29620,"Lansing-East Lansing, MI",49-0000,major,6910,4.4,20.10,41810,3.1,10.01,13.73,18.73,25.73,32.36,20820,28560,38960,53510,67320,2007
71112,MI,29620,"Lansing-East Lansing, MI",51-0000,major,16670,3.5,19.52,40590,10.2,8.55,12.21,18.10,26.27,31.79,17780,25400,37640,54640,66110,2007
71159,MI,29620,"Lansing-East Lansing, MI",53-0000,major,12730,6.9,15.24,31700,3.0,7.41,9.68,13.82,18.74,25.63,15420,20130,28750,38990,53310,2007
71178,MI,33780,"Monroe, MI",11-0000,major,1150,7.8,38.12,79290,4.6,14.90,23.36,35.29,47.71,66.15,30990,48590,73400,99240,137590,2007
71190,MI,33780,"Monroe, MI",13-0000,major,1020,10.4,26.11,54320,3.5,11.88,17.48,24.71,33.70,41.78,24720,36370,51390,70100,86910,2007
71200,MI,33780,"Monroe, MI",15-0000,major,270,7.6,26.47,55050,4.5,12.92,15.81,24.48,36.64,44.92,26870,32890,50920,76210,93440,2007
71205,MI,33780,"Monroe, MI",17-0000,major,980,19.6,30.26,62940,4.6,15.16,24.51,29.15,37.29,45.64,31540,50970,60630,77550,94930,2007
71212,MI,33780,"Monroe, MI",19-0000,major,**,**,30.61,63670,7.4,16.30,18.70,27.54,40.85,52.33,33910,38890,57280,84960,108850,2007
71213,MI,33780,"Monroe, MI",21-0000,major,410,10.6,19.61,40780,4.5,10.38,11.97,17.79,26.23,31.41,21580,24890,37000,54560,65330,2007
71218,MI,33780,"Monroe, MI",23-0000,major,100,7.5,31.95,66450,10.4,16.66,19.24,26.68,37.76,62.71,34650,40030,55490,78540,130450,2007
71220,MI,33780,"Monroe, MI",25-0000,major,3000,4.8,23.35,48570,5.6,7.60,11.49,22.53,31.36,42.00,15800,23900,46870,65240,87360,2007
71234,MI,33780,"Monroe, MI",27-0000,major,390,13.5,17.83,37080,4.5,7.43,9.84,15.86,23.23,29.77,15460,20460,33000,48310,61920,2007
71237,MI,33780,"Monroe, MI",29-0000,major,1750,5.1,29.84,62070,8.3,13.67,18.32,23.92,30.11,52.65,28430,38110,49750,62620,109510,2007
71246,MI,33780,"Monroe, MI",31-0000,major,970,6.4,12.51,26020,3.6,8.48,10.07,11.77,14.33,17.89,17630,20950,24480,29810,37220,2007
71253,MI,33780,"Monroe, MI",33-0000,major,730,28.2,19.25,40030,6.7,8.81,14.85,19.80,24.13,28.37,18320,30900,41170,50190,59000,2007
71257,MI,33780,"Monroe, MI",35-0000,major,4470,4.4,9.32,19380,5.2,7.13,7.18,7.63,9.71,12.95,14830,14930,15870,20200,26930,2007
71272,MI,33780,"Monroe, MI",37-0000,major,1330,9.1,11.65,24230,2.7,7.38,8.22,10.58,14.17,17.74,15350,17090,22010,29480,36900,2007
71278,MI,33780,"Monroe, MI",39-0000,major,860,18.6,10.40,21620,3.8,7.54,8.18,9.33,11.55,14.39,15680,17020,19410,24020,29930,2007
71284,MI,33780,"Monroe, MI",41-0000,major,4410,9.4,13.87,28860,3.8,7.26,7.90,9.81,15.62,23.66,15100,16430,20400,32490,49210,2007
71298,MI,33780,"Monroe, MI",43-0000,major,5910,4.7,13.94,28990,2.1,8.08,10.24,13.10,16.61,20.96,16800,21290,27250,34540,43590,2007
71323,MI,33780,"Monroe, MI",47-0000,major,1930,8.8,22.67,47160,4.3,13.31,16.88,22.03,28.63,33.93,27670,35110,45820,59560,70580,2007
71333,MI,33780,"Monroe, MI",49-0000,major,1940,8.7,22.54,46870,4.7,11.45,15.68,22.75,29.91,34.61,23810,32620,47310,62210,71990,2007
71347,MI,33780,"Monroe, MI",51-0000,major,4560,9.5,20.55,42750,5.2,9.20,13.43,19.36,27.04,31.92,19130,27930,40270,56240,66400,2007
71365,MI,33780,"Monroe, MI",53-0000,major,3700,8.7,15.66,32570,3.5,7.79,10.46,15.27,18.65,25.90,16210,21760,31750,38800,53870,2007
71379,MI,34740,"Muskegon-Norton Shores, MI",11-0000,major,2000,5.6,41.00,85280,2.9,18.79,26.03,36.46,48.75,#,39090,54130,75850,101400,#,2007
71393,MI,34740,"Muskegon-Norton Shores, MI",13-0000,major,1530,8.7,27.48,57150,6.1,14.21,18.68,23.19,31.27,43.61,29550,38860,48240,65040,90720,2007
71406,MI,34740,"Muskegon-Norton Shores, MI",15-0000,major,540,10.7,23.69,49280,6.8,12.39,14.55,22.30,30.49,37.53,25770,30250,46390,63410,78070,2007
71412,MI,34740,"Muskegon-Norton Shores, MI",17-0000,major,1110,14.6,27.67,57560,2.5,16.94,20.90,26.29,33.28,41.05,35230,43480,54680,69220,85380,2007
71421,MI,34740,"Muskegon-Norton Shores, MI",19-0000,major,240,13.3,28.54,59360,5.5,12.83,19.83,26.37,35.10,46.76,26680,41240,54840,73010,97260,2007
71425,MI,34740,"Muskegon-Norton Shores, MI",21-0000,major,760,14.1,21.25,44190,4.3,12.03,16.05,21.00,25.68,30.53,25020,33380,43680,53410,63500,2007
71434,MI,34740,"Muskegon-Norton Shores, MI",23-0000,major,360,27.8,33.24,69130,11.7,15.78,18.83,24.96,40.53,66.89,32820,39170,51920,84300,139140,2007
71437,MI,34740,"Muskegon-Norton Shores, MI",25-0000,major,3890,8.0,23.41,48700,3.3,10.16,13.47,21.74,30.03,39.31,21130,28010,45220,62460,81760,2007
71455,MI,34740,"Muskegon-Norton Shores, MI",27-0000,major,530,17.8,17.71,36830,6.9,7.28,8.34,14.91,23.67,31.25,15140,17350,31010,49240,65010,2007
71459,MI,34740,"Muskegon-Norton Shores, MI",29-0000,major,3950,21.1,27.83,57890,2.5,13.54,18.51,24.53,30.73,46.17,28170,38510,51020,63930,96020,2007
71478,MI,34740,"Muskegon-Norton Shores, MI",31-0000,major,2270,11.4,11.91,24770,2.5,8.25,9.67,11.75,13.86,15.62,17160,20110,24450,28830,32490,2007
71486,MI,34740,"Muskegon-Norton Shores, MI",33-0000,major,1600,16.1,18.86,39220,5.7,9.77,12.99,20.16,23.94,27.56,20310,27020,41940,49790,57320,2007
71491,MI,34740,"Muskegon-Norton Shores, MI",35-0000,major,6630,6.1,8.89,18490,1.6,7.15,7.31,7.77,9.43,12.17,14860,15200,16160,19610,25310,2007
71508,MI,34740,"Muskegon-Norton Shores, MI",37-0000,major,1880,8.4,12.14,25260,2.5,7.37,8.36,11.12,14.97,18.69,15330,17400,23120,31130,38870,2007
71514,MI,34740,"Muskegon-Norton Shores, MI",39-0000,major,1080,12.1,10.97,22820,4.3,7.38,7.99,9.49,12.25,16.88,15350,16610,19730,25490,35120,2007
71520,MI,34740,"Muskegon-Norton Shores, MI",41-0000,major,9040,4.9,13.60,28290,4.1,7.27,7.93,9.81,14.23,24.33,15120,16500,20400,29590,50620,2007
71533,MI,34740,"Muskegon-Norton Shores, MI",43-0000,major,9180,4.6,14.29,29720,1.8,8.19,10.32,13.39,17.07,21.38,17040,21460,27850,35500,44480,2007
71566,MI,34740,"Muskegon-Norton Shores, MI",47-0000,major,1690,8.7,20.36,42350,4.6,11.32,13.87,18.32,25.71,31.40,23540,28850,38110,53480,65320,2007
71577,MI,34740,"Muskegon-Norton Shores, MI",49-0000,major,2290,8.6,18.02,37480,2.5,10.14,12.98,17.32,22.15,27.05,21080,26990,36030,46070,56260,2007
71589,MI,34740,"Muskegon-Norton Shores, MI",51-0000,major,9660,6.4,15.95,33170,3.2,9.05,11.91,15.80,18.86,23.40,18820,24780,32870,39240,48680,2007
71628,MI,34740,"Muskegon-Norton Shores, MI",53-0000,major,3550,7.5,13.28,27610,3.0,7.41,8.83,12.27,16.11,20.22,15400,18360,25520,33510,42060,2007
71643,MI,35660,"Niles-Benton Harbor, MI",11-0000,major,2830,3.0,42.42,88230,4.8,20.37,28.83,40.91,53.32,67.06,42370,59960,85100,110910,139480,2007
71663,MI,35660,"Niles-Benton Harbor, MI",13-0000,major,2180,5.0,27.52,57230,4.0,13.41,18.13,24.71,33.67,42.71,27890,37710,51400,70040,88840,2007
71677,MI,35660,"Niles-Benton Harbor, MI",15-0000,major,650,3.5,30.18,62770,4.6,15.74,21.08,30.79,38.42,46.31,32740,43840,64040,79910,96330,2007
71684,MI,35660,"Niles-Benton Harbor, MI",17-0000,major,1800,6.3,30.28,62980,2.9,18.21,22.67,29.02,37.22,45.33,37870,47160,60370,77420,94280,2007
71696,MI,35660,"Niles-Benton Harbor, MI",19-0000,major,410,8.5,34.50,71750,4.4,18.02,25.92,34.61,41.62,48.98,37480,53920,71990,86570,101880,2007
71700,MI,35660,"Niles-Benton Harbor, MI",21-0000,major,670,7.8,20.09,41800,3.1,10.51,15.91,20.04,24.41,29.49,21860,33090,41690,50760,61330,2007
71706,MI,35660,"Niles-Benton Harbor, MI",23-0000,major,230,15.3,35.87,74610,5.8,19.88,22.83,29.47,44.68,60.12,41340,47480,61290,92940,125050,2007
71709,MI,35660,"Niles-Benton Harbor, MI",25-0000,major,3770,3.4,21.66,45040,2.1,9.80,15.09,21.94,28.35,32.71,20390,31390,45630,58960,68040,2007
71731,MI,35660,"Niles-Benton Harbor, MI",27-0000,major,920,6.7,22.45,46700,5.9,10.08,14.28,21.24,28.43,35.94,20970,29690,44190,59130,74750,2007
71739,MI,35660,"Niles-Benton Harbor, MI",29-0000,major,3790,16.2,27.83,57880,4.4,12.99,17.02,23.74,32.23,45.89,27010,35400,49370,67040,95460,2007
71757,MI,35660,"Niles-Benton Harbor, MI",31-0000,major,1460,9.2,12.91,26850,1.6,9.84,10.72,12.21,14.38,17.43,20480,22290,25400,29900,36260,2007
71766,MI,35660,"Niles-Benton Harbor, MI",33-0000,major,1330,12.7,16.10,33490,6.0,7.46,10.53,14.44,21.15,25.11,15520,21900,30040,43990,52240,2007
71772,MI,35660,"Niles-Benton Harbor, MI",35-0000,major,5820,6.4,8.95,18620,1.5,7.14,7.24,7.63,9.43,12.90,14860,15060,15880,19620,26830,2007
