,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
2135,AL,19460,"Decatur, AL",49-0000,major,2760,5.5,52.76,1.35,24.51,50990,5.1,11.58,15.2,21.69,32.99,40.42,24080,31610,45120,68620,84080,2015
2153,AL,19460,"Decatur, AL",51-0000,major,8800,8.3,168.286,2.56,19.53,40630,6.3,9.67,11.21,15.5,25.74,36.06,20110,23320,32240,53530,75000,2015
2183,AL,19460,"Decatur, AL",53-0000,major,4650,6.3,88.923,1.29,14.52,30210,5.6,8.1,9.1,11.54,17.78,25.25,16840,18940,24000,36980,52520,2015
2199,AL,20020,"Dothan, AL",11-0000,major,1630,5.9,29.318,0.58,48.88,101660,3.7,21.53,28.89,40.18,57.49,#,44780,60090,83580,119590,#,2015
2213,AL,20020,"Dothan, AL",13-0000,major,1110,7,20.065,0.39,32.19,66950,5.4,14.28,18.12,25.68,36.94,49.59,29710,37690,53410,76840,103150,2015
2225,AL,20020,"Dothan, AL",15-0000,major,360,17.2,6.465,0.22,28.61,59520,2.6,16.14,21.67,28.15,35.25,42.41,33580,45080,58550,73320,88210,2015
2229,AL,20020,"Dothan, AL",17-0000,major,460,7.6,8.285,0.46,33.54,69770,4.3,18.27,23.52,32.41,41.67,50.41,38000,48930,67410,86670,104850,2015
2232,AL,20020,"Dothan, AL",19-0000,major,120,14,2.183,0.26,29.07,60460,4.4,16.07,19.16,27.55,35,43.1,33420,39860,57300,72810,89650,2015
2233,AL,20020,"Dothan, AL",21-0000,major,510,12.2,9.136,0.64,20.27,42170,3,11.52,15.05,19.45,25.35,30.59,23970,31290,40460,52740,63620,2015
2240,AL,20020,"Dothan, AL",23-0000,major,250,15.3,4.502,0.58,33.64,69970,26.3,11.07,13.79,20.08,43.59,62.34,23020,28680,41760,90660,129660,2015
2243,AL,20020,"Dothan, AL",25-0000,major,3490,7.5,62.861,1.01,19.08,39690,3.6,8.29,9.52,19.98,25.66,29.69,17250,19800,41560,53360,61750,2015
2255,AL,20020,"Dothan, AL",27-0000,major,370,26.4,6.632,0.5,15.7,32650,6.1,8.27,9.67,14.46,18.75,26.47,17200,20110,30080,38990,55070,2015
2258,AL,20020,"Dothan, AL",29-0000,major,5420,22.2,97.814,1.68,31.43,65370,6.8,12.39,16.94,22.94,31.63,59.8,25780,35240,47710,65780,124380,2015
2280,AL,20020,"Dothan, AL",31-0000,major,2020,22.6,36.4,1.26,12.48,25970,3.2,8.08,9,10.82,13.94,19.93,16810,18720,22500,28990,41450,2015
2290,AL,20020,"Dothan, AL",33-0000,major,1190,3.6,21.504,0.88,16.03,33340,4.7,8.39,10.5,15.65,19.68,24.36,17440,21830,32550,40940,50670,2015
2296,AL,20020,"Dothan, AL",35-0000,major,5110,5.2,92.166,1.01,9.05,18820,1.4,7.65,8.03,8.65,9.28,11.43,15910,16690,17990,19310,23770,2015
2311,AL,20020,"Dothan, AL",37-0000,major,1420,7.9,25.671,0.8,10.64,22130,2.4,7.8,8.37,9.31,12.05,14.74,16230,17400,19370,25070,30660,2015
2318,AL,20020,"Dothan, AL",39-0000,major,1440,8.1,26.046,0.83,9.61,20000,2.7,7.71,8.13,8.84,9.88,12.83,16030,16910,18380,20550,26690,2015
2327,AL,20020,"Dothan, AL",41-0000,major,8000,5.4,144.214,1.38,14.41,29980,3.1,7.88,8.54,10.2,16.83,27.48,16380,17770,21220,35010,57160,2015
2340,AL,20020,"Dothan, AL",43-0000,major,8930,4.4,161.11,1.02,14.26,29670,1.5,8.51,10.08,12.99,17.16,22.35,17700,20970,27030,35700,46480,2015
2376,AL,20020,"Dothan, AL",45-0000,major,420,17,7.643,2.32,14.46,30070,6.6,8.45,9.93,12.44,16.46,25.17,17570,20650,25870,34240,52350,2015
2380,AL,20020,"Dothan, AL",47-0000,major,2080,17.5,37.603,0.95,16.29,33870,1.6,8.98,11.75,14.97,20.04,25.28,18670,24430,31130,41680,52580,2015
2395,AL,20020,"Dothan, AL",49-0000,major,2720,7.1,49.017,1.26,19.05,39620,2.5,10.89,13.38,17.21,22.9,30.57,22650,27830,35800,47630,63590,2015
2413,AL,20020,"Dothan, AL",51-0000,major,4100,11.5,73.876,1.12,14.32,29790,3.9,8.37,9.76,12.51,15.63,21.34,17400,20310,26030,32500,44390,2015
2437,AL,20020,"Dothan, AL",53-0000,major,4300,5.1,77.489,1.12,14.8,30780,2.9,8.29,9.47,12.83,17.88,25.05,17240,19690,26680,37200,52110,2015
2452,AL,22520,"Florence-Muscle Shoals, AL",11-0000,major,1640,5.8,31.96,0.64,44.85,93290,2.8,20.7,28.92,38.64,54.27,73.83,43050,60150,80360,112890,153560,2015
2463,AL,22520,"Florence-Muscle Shoals, AL",13-0000,major,1110,6.3,21.572,0.42,29.16,60650,5.8,13.6,17.55,24.46,35.13,48.68,28290,36500,50870,73070,101250,2015
2476,AL,22520,"Florence-Muscle Shoals, AL",15-0000,major,190,8.9,3.768,0.13,27.84,57910,5.7,13.43,18.88,25.93,34.35,44.89,27930,39270,53930,71440,93370,2015
2480,AL,22520,"Florence-Muscle Shoals, AL",17-0000,major,600,8,11.63,0.65,35.58,74010,4.5,17.87,24.84,34.27,44.98,54.84,37160,51660,71290,93550,114060,2015
2486,AL,22520,"Florence-Muscle Shoals, AL",19-0000,major,100,6.6,2.011,0.24,29.08,60490,5.9,14.89,18.74,24.13,38.24,48.81,30970,38990,50190,79550,101530,2015
2487,AL,22520,"Florence-Muscle Shoals, AL",21-0000,major,420,16.6,8.258,0.58,21.99,45740,3.8,12.38,16.27,20.99,27.26,33.96,25740,33830,43660,56700,70650,2015
2491,AL,22520,"Florence-Muscle Shoals, AL",23-0000,major,180,21.6,3.563,0.46,27.08,56340,15.5,9.05,11.18,23.17,37.13,48.82,18830,23250,48200,77220,101550,2015
2494,AL,22520,"Florence-Muscle Shoals, AL",25-0000,major,3300,13.4,64.298,1.04,18.78,39070,7,8.11,9.06,19.6,26.28,30.04,16870,18850,40760,54670,62490,2015
2507,AL,22520,"Florence-Muscle Shoals, AL",27-0000,major,260,14.3,5.118,0.38,15.54,32320,5.1,8.68,10.52,14.18,18.27,25.09,18040,21890,29490,38000,52190,2015
2512,AL,22520,"Florence-Muscle Shoals, AL",29-0000,major,3550,5.2,69.321,1.19,29.07,60470,6.5,12.56,16.09,21.03,28.97,54.84,26120,33470,43750,60250,114070,2015
2528,AL,22520,"Florence-Muscle Shoals, AL",31-0000,major,1290,25.2,25.067,0.87,13.16,27380,4.7,8.28,9.94,12.55,14.2,18.03,17220,20680,26110,29540,37500,2015
2535,AL,22520,"Florence-Muscle Shoals, AL",33-0000,major,740,7.3,14.494,0.6,16.83,35010,3.9,8.81,11.8,16.45,21.11,24.21,18330,24540,34220,43900,50360,2015
2540,AL,22520,"Florence-Muscle Shoals, AL",35-0000,major,5260,6.7,102.57,1.12,9.47,19690,1.6,7.67,8.09,8.78,9.66,13.24,15960,16820,18260,20100,27540,2015
2553,AL,22520,"Florence-Muscle Shoals, AL",37-0000,major,1590,9,30.973,0.97,10.79,22440,2.3,7.78,8.36,9.35,12.62,15.93,16180,17400,19450,26260,33130,2015
2560,AL,22520,"Florence-Muscle Shoals, AL",39-0000,major,1200,9.6,23.413,0.75,10.12,21060,2.7,7.71,8.18,8.95,11.14,14.88,16040,17010,18620,23160,30940,2015
2568,AL,22520,"Florence-Muscle Shoals, AL",41-0000,major,6870,4.8,133.999,1.28,14.86,30900,3.5,7.89,8.58,10.48,17.05,24.9,16420,17850,21800,35470,51800,2015
2578,AL,22520,"Florence-Muscle Shoals, AL",43-0000,major,8110,4.7,158.136,1,14.14,29400,1.7,8.4,9.94,13.2,17.07,21.91,17460,20680,27450,35500,45570,2015
2606,AL,22520,"Florence-Muscle Shoals, AL",45-0000,major,90,35.4,1.773,0.54,17.05,35470,9.1,9.97,12.93,15.11,20.76,27.41,20730,26900,31420,43180,57000,2015
2608,AL,22520,"Florence-Muscle Shoals, AL",47-0000,major,2410,10.9,47.031,1.18,18.96,39440,3,9.67,12.88,17.07,24.47,31.09,20110,26790,35510,50900,64680,2015
2623,AL,22520,"Florence-Muscle Shoals, AL",49-0000,major,2420,6.6,47.29,1.21,20.35,42330,3.3,10.44,13.63,18.8,25.5,33.88,21710,28350,39100,53030,70460,2015
2639,AL,22520,"Florence-Muscle Shoals, AL",51-0000,major,6310,16,123.112,1.87,15.73,32720,4.3,8.84,10.49,13.66,19.34,25,18380,21810,28420,40230,52000,2015
2664,AL,22520,"Florence-Muscle Shoals, AL",53-0000,major,3620,6.3,70.641,1.02,13.31,27670,2.7,8.05,8.92,11.35,16.13,21.95,16740,18560,23610,33560,45650,2015
2679,AL,23460,"Gadsden, AL",11-0000,major,790,5.5,22.161,0.44,43.56,90600,3,24.08,30.55,38.01,49.75,69.71,50080,63550,79060,103480,145000,2015
2685,AL,23460,"Gadsden, AL",13-0000,major,610,7.2,17.089,0.34,28.11,58460,4.1,14.85,18.38,25.98,34.28,44.81,30890,38230,54040,71310,93210,2015
2690,AL,23460,"Gadsden, AL",15-0000,major,90,16.9,2.592,0.09,26.11,54300,6.8,12.44,16.38,25.37,33.65,38.4,25870,34070,52760,69990,79870,2015
2692,AL,23460,"Gadsden, AL",17-0000,major,220,11,6.073,0.34,31.75,66040,5.2,15.29,19.86,28.79,37.76,47.85,31810,41320,59880,78530,99540,2015
2695,AL,23460,"Gadsden, AL",19-0000,major,**,**,**,**,24.12,50160,5.6,12.14,19.12,25.25,29.17,33.68,25250,39770,52530,60670,70050,2015
2696,AL,23460,"Gadsden, AL",21-0000,major,420,13.7,11.688,0.82,18.12,37690,5.6,8.72,11.91,17.2,23.96,28.72,18130,24780,35780,49840,59750,2015
2701,AL,23460,"Gadsden, AL",23-0000,major,90,34.3,2.452,0.32,23.15,48150,8.6,10.62,13.08,17.48,28.7,43.95,22090,27200,36360,59700,91420,2015
2702,AL,23460,"Gadsden, AL",25-0000,major,2110,9.5,59.336,0.96,19.29,40130,10,8.22,9.48,20.7,25.78,30.83,17090,19720,43050,53620,64130,2015
2711,AL,23460,"Gadsden, AL",27-0000,major,160,16.6,4.507,0.34,14.33,29810,8.4,7.86,8.6,11.09,17.64,27.27,16350,17890,23060,36700,56710,2015
2712,AL,23460,"Gadsden, AL",29-0000,major,3220,5.9,90.624,1.56,31.66,65860,8.3,12.39,16.09,22.52,31.55,59.56,25770,33460,46840,65630,123880,2015
2729,AL,23460,"Gadsden, AL",31-0000,major,1600,6.8,45.014,1.56,13.6,28300,7.8,8.22,9.44,11.13,14.42,25.96,17100,19630,23140,30000,54000,2015
2739,AL,23460,"Gadsden, AL",33-0000,major,810,4.7,22.828,0.94,16.2,33700,2.6,11.48,13.03,14.95,18.51,23.16,23870,27110,31100,38490,48180,2015
2745,AL,23460,"Gadsden, AL",35-0000,major,3160,5.2,88.847,0.97,9.33,19420,1.6,7.68,8.1,8.8,9.69,11.95,15970,16840,18290,20150,24850,2015
2756,AL,23460,"Gadsden, AL",37-0000,major,860,10.6,24.039,0.75,11.07,23030,2.9,7.81,8.42,9.49,13.1,16.75,16250,17520,19740,27240,34840,2015
2761,AL,23460,"Gadsden, AL",39-0000,major,1360,5.7,38.145,1.22,9.97,20740,2.6,7.72,8.19,8.98,10.84,14.66,16050,17030,18680,22540,30490,2015
2770,AL,23460,"Gadsden, AL",41-0000,major,3970,6.6,111.5,1.06,13.24,27550,3.1,7.88,8.49,9.6,15.37,23.09,16400,17670,19970,31970,48040,2015
2780,AL,23460,"Gadsden, AL",43-0000,major,4960,2.9,139.327,0.88,13.56,28200,2.4,8.37,9.6,12.04,16.26,21.5,17410,19970,25050,33820,44730,2015
2803,AL,23460,"Gadsden, AL",45-0000,major,40,9.5,1.206,0.37,20.83,43330,3.4,15.36,20.06,21.55,22.83,24.42,31940,41730,44820,47480,50790,2015
2804,AL,23460,"Gadsden, AL",47-0000,major,1160,9.6,32.741,0.82,16.46,34240,4.3,9.41,11.25,14.73,20.42,27.52,19560,23400,30640,42480,57250,2015
2815,AL,23460,"Gadsden, AL",49-0000,major,1380,6.5,38.708,0.99,19.79,41170,2.6,10.03,13.66,18.09,25.48,30.89,20860,28400,37620,53000,64240,2015
2830,AL,23460,"Gadsden, AL",51-0000,major,6270,6.2,176.224,2.68,14.74,30660,10.2,8.3,9.37,12.34,18.66,26.91,17260,19490,25660,38800,55970,2015
2851,AL,23460,"Gadsden, AL",53-0000,major,2260,7,63.458,0.92,15.51,32260,3.5,8.31,9.6,13.82,19.63,26.4,17290,19970,28740,40840,54920,2015
2863,AL,26620,"Huntsville, AL",11-0000,major,9460,2.9,44.356,0.88,59.91,124610,1.4,28.57,39.18,56.22,73.7,#,59420,81490,116940,153290,#,2015
2888,AL,26620,"Huntsville, AL",13-0000,major,15630,2.3,73.263,1.44,40.51,84250,3.3,21.93,29.49,38.87,48.93,60.49,45620,61330,80860,101780,125820,2015
2910,AL,26620,"Huntsville, AL",15-0000,major,12670,6.8,59.413,2.05,44.46,92480,1.5,24.41,31.99,42.67,56.59,69.63,50770,66540,88750,117700,144830,2015
2925,AL,26620,"Huntsville, AL",17-0000,major,18040,3.3,84.57,4.71,47.52,98830,3.4,25.43,34.56,47.58,59.44,72.67,52890,71890,98960,123630,151150,2015
2952,AL,26620,"Huntsville, AL",19-0000,major,1670,10.5,7.808,0.94,36.37,75660,7,13.67,18.94,30.72,50.3,70.19,28420,39400,63900,104620,145990,2015
2964,AL,26620,"Huntsville, AL",21-0000,major,1380,11.2,6.455,0.45,21.29,44270,2.4,12.14,15.66,19.89,26.89,33.17,25240,32570,41360,55930,68990,2015
2974,AL,26620,"Huntsville, AL",23-0000,major,790,9.6,3.714,0.48,47.51,98820,9.2,15.62,21.64,36.3,62.66,#,32480,45010,75500,130330,#,2015
2978,AL,26620,"Huntsville, AL",25-0000,major,9580,5.7,44.888,0.72,21.53,44780,4.2,8.48,11.34,22.18,27.86,32.81,17650,23590,46130,57950,68250,2015
3006,AL,26620,"Huntsville, AL",27-0000,major,2300,7.3,10.792,0.81,24.73,51440,9.6,8.36,10.76,19.77,32.42,43.06,17390,22390,41110,67440,89560,2015
3022,AL,26620,"Huntsville, AL",29-0000,major,11760,3.1,55.116,0.95,34.83,72450,4.2,13.99,19.5,26.25,35.58,68.56,29090,40570,54600,74000,142600,2015
3053,AL,26620,"Huntsville, AL",31-0000,major,5020,5.4,23.549,0.81,12.38,25750,2.9,8.4,9.76,11.26,13.92,17.9,17470,20310,23430,28960,37240,2015
3067,AL,26620,"Huntsville, AL",33-0000,major,3630,2.4,17.004,0.7,18.94,39400,4.2,8.81,11.89,17.39,23.3,30.09,18330,24740,36180,48460,62590,2015
3079,AL,26620,"Huntsville, AL",35-0000,major,16780,2.9,78.668,0.86,9.97,20740,2.3,7.71,8.19,8.98,10.71,14.14,16040,17030,18670,22270,29400,2015
3096,AL,26620,"Huntsville, AL",37-0000,major,6940,6.1,32.557,1.02,10.85,22560,2.7,7.87,8.61,10.09,11.91,14.61,16380,17910,20990,24780,30390,2015
3103,AL,26620,"Huntsville, AL",39-0000,major,4570,6.4,21.401,0.69,10.8,22460,3.2,7.79,8.3,9.16,11.6,16.82,16210,17270,19040,24140,34980,2015
3117,AL,26620,"Huntsville, AL",41-0000,major,21820,3.7,102.305,0.98,15.41,32050,2.5,7.97,8.73,10.84,17.58,28.52,16570,18160,22550,36570,59330,2015
3136,AL,26620,"Huntsville, AL",43-0000,major,28340,2.3,132.869,0.84,16.27,33840,1,9.14,11.43,14.79,19.72,26.08,19020,23770,30760,41010,54240,2015
3183,AL,26620,"Huntsville, AL",45-0000,major,100,42.4,0.457,0.14,13.16,27380,9.8,7.93,8.61,10.64,18.23,22.12,16490,17910,22120,37930,46010,2015
3185,AL,26620,"Huntsville, AL",47-0000,major,6410,11.5,30.062,0.76,18.42,38320,2.6,10.92,13.53,17.24,22.09,27.91,22720,28130,35860,45940,58050,2015
3206,AL,26620,"Huntsville, AL",49-0000,major,9230,11.3,43.287,1.11,22,45760,3.1,12.06,15.56,20.9,27.98,34.59,25090,32370,43470,58200,71950,2015
3232,AL,26620,"Huntsville, AL",51-0000,major,14740,4.8,69.109,1.05,17.17,35700,2.5,9.25,11.54,16.06,21.79,27.18,19240,24000,33410,45320,56540,2015
3276,AL,26620,"Huntsville, AL",53-0000,major,12450,4.8,58.359,0.84,14.42,30000,4.2,8.05,9.02,12.04,17.99,23.78,16740,18760,25030,37420,49470,2015
3298,AL,33660,"Mobile, AL",11-0000,major,6530,3.1,38.407,0.76,53.17,110600,1.8,26.26,33.8,45.69,62.71,#,54610,70300,95030,130440,#,2015
3318,AL,33660,"Mobile, AL",13-0000,major,5150,5.9,30.299,0.59,31.24,64990,2.8,15.75,20.62,28.42,37.51,47.11,32770,42880,59110,78020,97990,2015
3340,AL,33660,"Mobile, AL",15-0000,major,2360,8.3,13.863,0.48,28.88,60070,2.2,16.41,21.12,27.23,35.35,44.82,34130,43930,56630,73530,93220,2015
3350,AL,33660,"Mobile, AL",17-0000,major,3280,2.7,19.295,1.07,37.78,78570,2.3,19.23,26.7,36.69,47.42,58.36,39990,55540,76320,98640,121400,2015
3372,AL,33660,"Mobile, AL",19-0000,major,890,5.2,5.248,0.63,29.7,61780,3.8,15.41,20.73,28.19,36.58,44.15,32060,43120,58640,76080,91830,2015
3380,AL,33660,"Mobile, AL",21-0000,major,1740,11.8,10.208,0.71,18.93,39370,4,10.11,13.28,17.97,24.35,29.08,21020,27630,37370,50650,60480,2015
3391,AL,33660,"Mobile, AL",23-0000,major,1100,6.5,6.476,0.84,38.31,79680,9.1,15.54,18.36,28.67,49.5,74.04,32320,38200,59640,102950,154000,2015
3396,AL,33660,"Mobile, AL",25-0000,major,8770,11.7,51.595,0.83,23.72,49340,10.9,8.68,14.93,22.51,27.98,35.42,18060,31050,46820,58200,73670,2015
3412,AL,33660,"Mobile, AL",27-0000,major,1530,8.4,9.03,0.68,20.03,41660,5.4,8.67,11.35,16.89,24.57,36.76,18040,23600,35130,51100,76470,2015
3425,AL,33660,"Mobile, AL",29-0000,major,12180,6,71.637,1.23,33.15,68950,4.3,13.5,19.2,25.18,32.89,62.04,28070,39940,52370,68400,129040,2015
3465,AL,33660,"Mobile, AL",31-0000,major,4370,4.9,25.695,0.89,12.18,25340,2.3,8.28,9.57,11.04,13.43,17.77,17220,19910,22960,27940,36970,2015
3480,AL,33660,"Mobile, AL",33-0000,major,3370,10.3,19.851,0.82,15.63,32510,5.8,8.26,9.68,13.84,18.06,24.73,17180,20130,28790,37560,51440,2015
3491,AL,33660,"Mobile, AL",35-0000,major,14690,2.8,86.447,0.95,9.48,19720,1.3,7.69,8.1,8.78,9.57,12.85,15990,16840,18270,19900,26720,2015
3507,AL,33660,"Mobile, AL",37-0000,major,5410,8.5,31.81,1,12.06,25090,6.2,7.84,8.48,9.76,13.26,23.13,16300,17640,20310,27580,48110,2015
3514,AL,33660,"Mobile, AL",39-0000,major,3900,6,22.942,0.73,10.38,21590,2,7.78,8.33,9.26,11.46,14.65,16180,17330,19260,23850,30470,2015
3528,AL,33660,"Mobile, AL",41-0000,major,20730,3,121.988,1.16,15.83,32920,2.6,7.98,8.76,11.14,18.69,29.64,16590,18210,23160,38880,61650,2015
3544,AL,33660,"Mobile, AL",43-0000,major,27720,4.4,163.107,1.03,15.42,32060,1.5,9.01,10.84,13.89,18.39,24.5,18740,22550,28880,38260,50970,2015
3589,AL,33660,"Mobile, AL",45-0000,major,180,4.2,1.056,0.32,14.04,29190,7.8,10,10.6,11.6,16.2,22.1,20790,22040,24130,33690,45970,2015
3590,AL,33660,"Mobile, AL",47-0000,major,9890,3.3,58.214,1.47,19.33,40200,1.8,11.37,13.91,17.62,23.4,29.52,23660,28930,36640,48670,61400,2015
3620,AL,33660,"Mobile, AL",49-0000,major,9330,3.6,54.871,1.41,21.35,44410,1.9,11.48,14.62,19.79,26.99,34.58,23870,30400,41160,56140,71920,2015
3653,AL,33660,"Mobile, AL",51-0000,major,13380,2.5,78.721,1.2,20.56,42760,2.8,9.51,13.62,20.13,26.48,31.46,19780,28330,41880,55090,65440,2015
3695,AL,33660,"Mobile, AL",53-0000,major,13470,4.6,79.238,1.15,16.21,33720,2.4,8.56,10.44,14.13,20.07,26.63,17810,21710,29390,41740,55380,2015
3721,AL,33860,"Montgomery, AL",11-0000,major,6200,2.1,38.277,0.76,50.3,104630,1.4,25.31,33.89,45.59,59.24,79.75,52640,70490,94820,123210,165890,2015
3744,AL,33860,"Montgomery, AL",13-0000,major,7230,2.2,44.621,0.87,30.98,64430,2.5,17.66,22.19,28.58,36.84,45.47,36740,46140,59440,76620,94590,2015
3770,AL,33860,"Montgomery, AL",15-0000,major,3920,3.3,24.199,0.83,34.77,72330,1.9,19.49,26.37,34.99,43.09,49.43,40550,54860,72780,89620,102820,2015
3784,AL,33860,"Montgomery, AL",17-0000,major,2660,3.9,16.4,0.91,34.89,72570,3.3,17.96,24.53,32.03,42.9,56.21,37370,51020,66620,89230,116920,2015
3798,AL,33860,"Montgomery, AL",19-0000,major,1100,3.8,6.792,0.82,29.03,60370,3.2,15.99,20.31,27.14,35.67,45.13,33260,42250,56460,74190,93880,2015
3804,AL,33860,"Montgomery, AL",21-0000,major,1940,5.5,11.968,0.84,23.31,48480,6.4,12.61,16.9,22.43,29.31,36.2,26240,35160,46650,60970,75290,2015
3816,AL,33860,"Montgomery, AL",23-0000,major,1350,4.6,8.303,1.08,45.25,94110,3.9,20.6,26.58,39,58.63,75.77,42840,55290,81130,121940,157610,2015
3822,AL,33860,"Montgomery, AL",25-0000,major,9670,3.5,59.653,0.96,20.15,41910,4,8.25,9.49,20.8,26.58,30.78,17170,19730,43260,55280,64030,2015
3855,AL,33860,"Montgomery, AL",27-0000,major,1790,5.8,11.015,0.82,21.32,44340,5.3,8.72,12.38,18.81,26.56,35.67,18140,25740,39130,55250,74190,2015
3871,AL,33860,"Montgomery, AL",29-0000,major,8570,8.8,52.875,0.91,32.29,67160,4.4,13.04,17.62,24.12,36.02,57.9,27120,36650,50170,74930,120430,2015
3899,AL,33860,"Montgomery, AL",31-0000,major,3900,7.6,24.077,0.83,11.68,24300,2.2,8.07,9.08,10.88,13.41,16.63,16790,18890,22630,27900,34590,2015
3911,AL,33860,"Montgomery, AL",33-0000,major,5090,4.5,31.373,1.29,17.72,36850,4.3,8.5,11.63,17.23,22.16,26.99,17680,24190,35840,46080,56130,2015
3923,AL,33860,"Montgomery, AL",35-0000,major,14240,2.9,87.853,0.96,9.68,20130,1.7,7.69,8.12,8.84,10.06,13.57,15990,16880,18380,20930,28230,2015
3940,AL,33860,"Montgomery, AL",37-0000,major,5750,7.1,35.454,1.11,10.81,22490,2.4,7.86,8.5,9.62,11.67,15.67,16340,17690,20010,24280,32590,2015
3947,AL,33860,"Montgomery, AL",39-0000,major,4600,5.3,28.353,0.91,11.61,24150,3.6,7.82,8.43,9.49,13.86,18.86,16260,17530,19750,28830,39220,2015
3962,AL,33860,"Montgomery, AL",41-0000,major,17160,4.4,105.837,1.01,15.26,31730,2.8,7.92,8.64,10.85,17.54,28.46,16470,17970,22570,36490,59190,2015
3977,AL,33860,"Montgomery, AL",43-0000,major,25300,2.5,156.092,0.99,15.98,33230,1,8.94,11.3,14.71,19.15,24.98,18590,23500,30590,39830,51950,2015
4020,AL,33860,"Montgomery, AL",45-0000,major,590,10.2,3.62,1.1,12.83,26680,4.3,8.1,9.13,11.15,15.78,20.28,16840,18980,23190,32830,42190,2015
4024,AL,33860,"Montgomery, AL",47-0000,major,4880,5.8,30.113,0.76,17.09,35560,1.9,10.06,12.55,15.56,20.28,26.86,20930,26100,32370,42180,55860,2015
4048,AL,33860,"Montgomery, AL",49-0000,major,6490,4,40.049,1.03,21.36,44420,2,11.02,15.25,20.5,27,33.15,22930,31720,42630,56170,68940,2015
4071,AL,33860,"Montgomery, AL",51-0000,major,16900,2.3,104.238,1.58,16.89,35140,6.2,8.9,11,15.63,22.15,28.1,18500,22880,32520,46080,58450,2015
4114,AL,33860,"Montgomery, AL",53-0000,major,12780,3.7,78.837,1.14,13.68,28460,2.7,8.14,9.13,11.5,16.59,22.37,16930,19000,23930,34510,46520,2015
4134,AL,46220,"Tuscaloosa, AL",11-0000,major,3120,4.1,31.337,0.62,50.63,105300,2.5,22.49,31.78,43.58,61.31,#,46770,66090,90640,127510,#,2015
4157,AL,46220,"Tuscaloosa, AL",13-0000,major,2620,8,26.333,0.52,29.51,61390,2.7,16.13,20.59,26.95,35.38,46.81,33540,42820,56060,73590,97370,2015
4175,AL,46220,"Tuscaloosa, AL",15-0000,major,880,13.6,8.877,0.31,33,68640,3.8,17.66,23.02,31.08,41.06,50.96,36730,47880,64640,85400,106000,2015
4184,AL,46220,"Tuscaloosa, AL",17-0000,major,1310,4.3,13.145,0.73,43.44,90350,8.9,17.51,24.76,34.37,48.28,80.24,36420,51510,71490,100420,166890,2015
4197,AL,46220,"Tuscaloosa, AL",19-0000,major,480,9.3,4.805,0.58,26.51,55150,3.1,14.25,18.18,24.14,33.43,42.39,29630,37810,50200,69540,88170,2015
4203,AL,46220,"Tuscaloosa, AL",21-0000,major,1550,4.6,15.614,1.09,18.84,39190,5.3,9.53,12.87,17.52,23.78,30.38,19820,26760,36450,49470,63180,2015
4215,AL,46220,"Tuscaloosa, AL",23-0000,major,470,11.6,4.73,0.61,32.91,68450,18.1,10.38,16.17,22.46,33.74,58.85,21600,33620,46710,70180,122400,2015
4219,AL,46220,"Tuscaloosa, AL",25-0000,major,6950,4.1,69.837,1.13,25.03,52070,16.2,8.58,11.37,21.24,28.43,47.28,17840,23660,44170,59120,98340,2015
4246,AL,46220,"Tuscaloosa, AL",27-0000,major,750,10.8,7.539,0.56,23.07,47990,8.4,8.89,13,18.94,26.75,36.85,18490,27050,39400,55640,76640,2015
4254,AL,46220,"Tuscaloosa, AL",29-0000,major,6520,1.9,65.532,1.13,31.25,65000,3.6,13.14,17.96,24.36,34.72,57.18,27340,37360,50670,72220,118940,2015
4284,AL,46220,"Tuscaloosa, AL",31-0000,major,3250,2.5,32.664,1.13,12.39,25780,1.9,8.33,9.65,11.51,14.44,17.87,17320,20070,23940,30030,37160,2015
4293,AL,46220,"Tuscaloosa, AL",33-0000,major,1950,1.8,19.581,0.81,20.29,42200,3.6,8.91,12.96,21.22,26.08,30.18,18530,26970,44130,54260,62780,2015
4301,AL,46220,"Tuscaloosa, AL",35-0000,major,9250,4.4,92.952,1.02,9.56,19890,1.3,7.72,8.15,8.88,10.18,13.15,16050,16960,18470,21170,27350,2015
4317,AL,46220,"Tuscaloosa, AL",37-0000,major,3060,5.1,30.767,0.96,11.78,24510,3.4,8,8.81,10.65,13.61,17.35,16630,18320,22150,28310,36090,2015
4325,AL,46220,"Tuscaloosa, AL",39-0000,major,2650,5.6,26.619,0.85,9.64,20060,2.6,7.74,8.15,8.84,9.59,13.25,16100,16960,18380,19940,27570,2015
4335,AL,46220,"Tuscaloosa, AL",41-0000,major,9580,5,96.21,0.92,14.49,30140,3.1,7.95,8.65,10.51,16.84,25.46,16530,17990,21860,35030,52950,2015
4350,AL,46220,"Tuscaloosa, AL",43-0000,major,12790,2.2,128.48,0.81,15.37,31960,1.5,8.79,10.83,14.17,18.33,23.72,18280,22520,29480,38130,49340,2015
4387,AL,46220,"Tuscaloosa, AL",45-0000,major,260,16,2.62,0.8,17.5,36390,7.4,8.9,11.91,16.75,20.93,25.24,18520,24760,34830,43530,52490,2015
