PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,O_GROUP,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
OH,18140,"Columbus, OH",35-0000,major,80060,80210,82040,81040,79520,76930,79250,82150,84060,87110,89170,94560,94040,95600,94670,80110
OH,18140,"Columbus, OH",37-0000,major,27450,28630,28940,28990,26770,26040,27360,28220,29860,30330,31790,31180,30180,29970,30400,27810
OH,18140,"Columbus, OH",39-0000,major,18620,18570,18450,18810,18590,18310,18920,19130,20930,21940,21930,24640,27340,29150,20500,16610
OH,18140,"Columbus, OH",41-0000,major,93850,94850,94700,92340,91890,88760,90950,89020,89740,89120,93030,92800,92240,93370,92330,82120
OH,18140,"Columbus, OH",43-0000,major,170350,172950,169260,170000,164820,164340,162320,162780,165000,172600,172370,172430,173570,172680,152160,147950
OH,18140,"Columbus, OH",45-0000,major,,970,900,1030,1050,900,700,650,830,820,950,890,1000,1240,1190,940
OH,18140,"Columbus, OH",47-0000,major,31980,32530,30980,29640,26450,23060,22620,22810,24060,27000,28950,29120,29800,29970,31470,31980
OH,18140,"Columbus, OH",49-0000,major,36460,35550,34680,33290,31100,29520,28500,28550,30200,32240,34800,37690,37530,37610,38500,38310
OH,18140,"Columbus, OH",51-0000,major,62300,63360,62710,61660,54890,49690,51320,53280,58050,57030,59320,56910,57220,55800,55450,52920
OH,18140,"Columbus, OH",53-0000,major,81170,74970,73870,79110,72140,68710,65520,69510,69440,74260,78370,80500,83050,84630,106320,113230
OH,19380,"Dayton, OH",11-0000,major,15530,15120,13920,13880,12890,12830,14430,16680,17650,17050,16210,15270,15320,15800,15890,15510
OH,19380,"Dayton, OH",13-0000,major,18840,19090,17350,17220,17090,18220,18250,18670,19900,19710,20460,20600,20050,21810,23560,24470
OH,19380,"Dayton, OH",15-0000,major,10810,10530,11610,12470,12450,12690,11920,12420,11890,11430,11420,12020,12810,14270,15960,16150
OH,19380,"Dayton, OH",17-0000,major,10990,10630,10150,10390,10040,10040,9910,10390,10230,10490,9920,9870,10610,11080,11300,10680
OH,19380,"Dayton, OH",19-0000,major,3010,3010,3240,3100,3450,2680,2840,2930,2900,2670,2560,2690,2910,2950,3150,3320
OH,19380,"Dayton, OH",21-0000,major,4330,4270,4520,4580,5700,5680,5280,5390,5210,5240,5270,5280,5260,5730,5890,6300
OH,19380,"Dayton, OH",23-0000,major,2150,**,1910,**,1600,1720,**,**,1820,1880,1910,1880,1790,2010,2260,2310
OH,19380,"Dayton, OH",25-0000,major,23360,24710,24820,25730,25520,24280,24030,24630,24410,24050,22770,23230,23810,24100,23910,22390
OH,19380,"Dayton, OH",27-0000,major,4460,4200,4880,5500,5360,4580,4010,4050,4000,4250,4380,4420,4430,4680,5330,4430
OH,19380,"Dayton, OH",29-0000,major,23110,23660,24260,25150,25520,25780,26440,26430,27670,27690,28280,28850,30390,30800,32050,30140
OH,19380,"Dayton, OH",31-0000,major,12670,12890,13110,13790,14640,15370,15850,15560,14580,14310,14280,15380,14760,13750,15720,15240
OH,19380,"Dayton, OH",33-0000,major,7670,6190,6820,6870,7450,7020,7180,6480,6570,6800,7160,7590,7560,7540,7160,6890
OH,19380,"Dayton, OH",35-0000,major,35400,35240,35280,35630,35890,35260,35270,34830,35250,35510,35900,36820,36270,35120,33860,29320
OH,19380,"Dayton, OH",37-0000,major,12080,12130,11730,11560,11910,11040,11710,11350,11740,11580,11620,11140,11270,11000,10980,10030
OH,19380,"Dayton, OH",39-0000,major,8570,8130,7800,7620,6910,6660,7230,7920,7920,8330,7970,8820,8870,8680,5790,5070
OH,19380,"Dayton, OH",41-0000,major,39440,38250,39360,40130,37770,37690,36390,35900,36110,36450,35580,35940,36300,38320,34550,30700
OH,19380,"Dayton, OH",43-0000,major,65950,66870,67040,62990,57920,54080,56630,58040,58380,56870,54190,54100,53160,52910,46450,42150
OH,19380,"Dayton, OH",45-0000,major,360,,420,,360,290,**,**,110,320,250,240,170,220,160,320
OH,19380,"Dayton, OH",47-0000,major,13460,13040,12220,11810,10540,10320,9770,9340,7960,8070,8500,8710,8490,9420,10040,10290
OH,19380,"Dayton, OH",49-0000,major,15740,15490,14220,13810,12680,11880,12400,12580,12470,13580,13280,13350,13190,13230,13030,12660
OH,19380,"Dayton, OH",51-0000,major,47030,45510,44160,38060,32620,27710,28580,29170,29870,29550,29710,29980,29210,29990,32350,29360
OH,19380,"Dayton, OH",53-0000,major,26890,28470,28570,27840,23810,23460,22960,22550,22340,23850,24030,24670,24960,24510,31130,29890
OH,30620,"Lima, OH",11-0000,major,1820,1710,1580,1570,1440,1420,1420,1650,1680,1750,1670,1570,1650,1670,1710,1740
OH,30620,"Lima, OH",13-0000,major,1560,1790,1500,1400,1420,1490,1360,1400,1310,1450,1440,1400,1320,1360,1540,1460
OH,30620,"Lima, OH",15-0000,major,310,260,270,300,260,330,300,260,210,230,260,380,380,490,460,490
OH,30620,"Lima, OH",17-0000,major,1120,780,490,520,680,660,560,580,640,690,600,600,580,700,730,750
OH,30620,"Lima, OH",19-0000,major,270,280,240,**,120,170,190,180,210,210,230,170,170,190,380,350
OH,30620,"Lima, OH",21-0000,major,630,620,580,620,720,700,730,540,570,490,740,770,880,730,750,710
OH,30620,"Lima, OH",23-0000,major,150,230,280,270,210,200,190,110,110,90,180,170,190,170,190,160
OH,30620,"Lima, OH",25-0000,major,3000,2980,2980,3280,3200,3080,3130,2380,2310,2290,2240,2290,2540,2580,2700,2260
OH,30620,"Lima, OH",27-0000,major,570,490,490,320,360,400,360,380,330,410,430,320,380,490,810,820
OH,30620,"Lima, OH",29-0000,major,4300,4510,4480,4500,4230,4780,4870,4790,4230,4110,4090,4170,4700,4550,4520,4220
OH,30620,"Lima, OH",31-0000,major,1970,2220,2280,2410,2630,2460,2570,2450,2430,2160,2050,2210,2570,2460,2710,2440
OH,30620,"Lima, OH",33-0000,major,1130,1140,1160,1190,1170,1120,1120,1030,1030,1080,1110,1060,940,1020,1080,980
OH,30620,"Lima, OH",35-0000,major,5230,5480,5200,4900,4820,4560,4850,5230,5660,5520,5170,5080,5400,5220,5040,4260
OH,30620,"Lima, OH",37-0000,major,1610,1600,1620,1610,1700,1600,1590,1580,1540,1570,1420,1470,1470,1490,1410,1310
OH,30620,"Lima, OH",39-0000,major,1070,1320,1080,940,840,950,980,820,750,1050,1120,1030,900,1010,760,680
OH,30620,"Lima, OH",41-0000,major,5740,5720,5970,5910,6020,5450,5280,4970,4840,4890,5050,4800,4580,4540,4520,4230
OH,30620,"Lima, OH",43-0000,major,8210,8140,7980,7480,6950,6890,6480,6440,6800,7340,7040,6960,6570,6470,5540,5090
OH,30620,"Lima, OH",45-0000,major,40,70,,,,,,,**,,,,,,,
OH,30620,"Lima, OH",47-0000,major,2460,2120,1840,1740,1710,1440,1460,1540,1460,1500,1580,1790,1850,1880,1800,1620
OH,30620,"Lima, OH",49-0000,major,2640,2620,2300,2380,2290,2160,2140,2270,2430,2530,2390,2450,2450,2500,2560,2260
OH,30620,"Lima, OH",51-0000,major,7310,7200,6480,6240,5460,5290,4940,5090,6120,6010,5950,5510,5940,6400,6320,5620
OH,30620,"Lima, OH",53-0000,major,4850,5020,4650,5100,4700,4370,3930,4010,4170,3810,3950,3910,4410,4420,4830,4620
OH,31900,"Mansfield, OH",11-0000,major,1680,1590,1530,1660,1550,1580,1600,1690,1610,1610,1760,1760,1680,1610,1640,1520
OH,31900,"Mansfield, OH",13-0000,major,1400,1380,1510,1410,1360,1450,1400,1300,1200,1240,1250,1270,1230,1280,1290,1340
OH,31900,"Mansfield, OH",15-0000,major,400,410,450,470,470,580,710,570,460,410,410,410,480,530,480,420
OH,31900,"Mansfield, OH",17-0000,major,650,650,750,890,780,700,670,630,620,900,1110,1100,780,580,650,590
OH,31900,"Mansfield, OH",19-0000,major,90,100,110,110,90,80,90,70,70,80,80,70,90,110,140,120
OH,31900,"Mansfield, OH",21-0000,major,600,660,680,870,790,640,740,770,840,870,980,1080,1000,930,1050,1150
OH,31900,"Mansfield, OH",23-0000,major,100,130,130,180,180,180,210,290,300,310,250,250,280,270,270,210
OH,31900,"Mansfield, OH",25-0000,major,3360,3700,3870,3270,2730,2800,2770,3130,2980,3180,2880,2910,3130,3500,3380,3010
OH,31900,"Mansfield, OH",27-0000,major,390,360,360,270,380,380,480,470,440,320,310,310,290,160,190,200
OH,31900,"Mansfield, OH",29-0000,major,3180,3250,3190,3300,3280,3280,3210,3160,3150,3200,3190,3200,3090,3000,3160,2940
OH,31900,"Mansfield, OH",31-0000,major,1480,1420,1610,1850,2180,2140,2230,1810,1920,1960,2000,1770,1590,1440,1670,1420
OH,31900,"Mansfield, OH",33-0000,major,1900,1830,1550,1510,1720,1600,1520,1540,1630,1660,1650,1740,1630,1730,1640,1550
OH,31900,"Mansfield, OH",35-0000,major,5270,5060,5230,5210,5130,4730,4810,4670,4900,4980,4910,5010,4890,4910,4910,4240
OH,31900,"Mansfield, OH",37-0000,major,1820,1850,1820,1560,1870,1770,1880,1660,1490,1410,1310,1330,1550,1340,1260,1050
OH,31900,"Mansfield, OH",39-0000,major,1170,1260,1210,1180,1150,1140,1000,1020,1000,820,910,980,1170,1270,1030,850
OH,31900,"Mansfield, OH",41-0000,major,6030,6410,5810,5680,6400,6020,5620,6330,6270,6220,5250,4960,5310,6320,6130,5330
OH,31900,"Mansfield, OH",43-0000,major,9280,9050,8980,7850,7570,7190,7300,7090,6790,7090,7420,7630,7280,6940,6130,5560
OH,31900,"Mansfield, OH",45-0000,major,,**,**,70,40,,,,50,80,90,80,90,100,**,60
OH,31900,"Mansfield, OH",47-0000,major,2410,2180,1850,1920,1660,1660,1620,1640,1510,1460,1660,1860,1680,1530,1550,1570
OH,31900,"Mansfield, OH",49-0000,major,2820,2650,2350,2230,2090,1920,1930,1840,1770,1900,2020,1890,2080,2540,2410,2370
OH,31900,"Mansfield, OH",51-0000,major,9120,9090,7980,8550,7210,5730,6610,7210,6970,6650,6700,7430,7460,7720,7300,6390
OH,31900,"Mansfield, OH",53-0000,major,5350,5180,4440,4230,3980,3870,4220,3340,2910,3270,3570,3660,3190,3240,3900,3820
OH,41780,"Sandusky, OH",11-0000,major,1150,1020,980,960,910,920,970,1350,1430,1360,,,,,,
OH,41780,"Sandusky, OH",13-0000,major,790,830,770,830,780,760,680,1080,920,870,,,,,,
OH,41780,"Sandusky, OH",15-0000,major,130,150,190,330,220,190,200,280,280,240,,,,,,
OH,41780,"Sandusky, OH",17-0000,major,520,,470,480,350,320,330,310,340,390,,,,,,
OH,41780,"Sandusky, OH",19-0000,major,150,140,120,110,140,140,190,200,200,140,,,,,,
OH,41780,"Sandusky, OH",21-0000,major,500,260,250,400,660,720,640,630,550,470,,,,,,
OH,41780,"Sandusky, OH",23-0000,major,**,100,90,100,130,100,110,120,120,120,,,,,,
OH,41780,"Sandusky, OH",25-0000,major,1970,2140,2050,2270,1700,1730,1720,2070,2010,1890,,,,,,
OH,41780,"Sandusky, OH",27-0000,major,310,310,330,320,220,210,340,560,550,390,,,,,,
OH,41780,"Sandusky, OH",29-0000,major,,2380,2220,2030,2150,2270,2300,2130,2140,2180,,,,,,
OH,41780,"Sandusky, OH",31-0000,major,1230,1220,1240,1250,1350,1450,1430,1320,1400,1510,,,,,,
OH,41780,"Sandusky, OH",33-0000,major,330,390,,740,870,990,990,970,910,930,,,,,,
OH,41780,"Sandusky, OH",35-0000,major,4840,5620,5210,5020,4990,5270,5360,4730,4780,5110,,,,,,
OH,41780,"Sandusky, OH",37-0000,major,1410,1400,1310,1500,1390,1380,1380,1420,1440,1400,,,,,,
OH,41780,"Sandusky, OH",39-0000,major,**,,1180,1050,1450,**,**,**,570,650,,,,,,
OH,41780,"Sandusky, OH",41-0000,major,4300,4130,4100,3810,3850,3720,4130,4250,3840,3850,,,,,,
OH,41780,"Sandusky, OH",43-0000,major,5270,4880,5060,4940,4690,4570,4420,5810,5430,5340,,,,,,
OH,41780,"Sandusky, OH",45-0000,major,100,130,90,120,100,80,70,70,**,40,,,,,,
OH,41780,"Sandusky, OH",47-0000,major,1400,1280,1280,1100,970,990,1040,1110,990,960,,,,,,
OH,41780,"Sandusky, OH",49-0000,major,1690,1660,1730,1600,1440,1510,1440,1390,1340,1390,,,,,,
OH,41780,"Sandusky, OH",51-0000,major,5360,4990,4720,3540,3320,3340,3940,4390,4300,4090,,,,,,
OH,41780,"Sandusky, OH",53-0000,major,2470,3120,3150,3160,2400,1860,1900,1720,1930,2150,,,,,,
OH,44220,"Springfield, OH",11-0000,major,1740,1530,1500,1520,1440,1520,1620,1880,2030,2190,2110,1780,1770,1770,1860,1720
OH,44220,"Springfield, OH",13-0000,major,1280,1470,1310,1740,1540,1600,1640,1590,1310,1290,1570,1860,2460,2470,2500,1820
OH,44220,"Springfield, OH",15-0000,major,440,380,400,470,490,730,770,740,700,900,900,510,1350,1440,1790,610
OH,44220,"Springfield, OH",17-0000,major,470,430,350,290,230,310,300,360,380,370,380,380,420,400,520,470
OH,44220,"Springfield, OH",19-0000,major,90,90,140,160,190,140,120,130,160,150,170,**,130,140,210,200
OH,44220,"Springfield, OH",21-0000,major,610,720,870,760,840,830,820,600,480,370,770,840,850,930,990,970
OH,44220,"Springfield, OH",23-0000,major,,,230,250,230,240,200,80,60,80,160,160,,230,250,190
OH,44220,"Springfield, OH",25-0000,major,3480,3250,3160,3160,2920,2970,3050,3860,3960,3930,3450,3140,3150,3270,3390,3280
OH,44220,"Springfield, OH",27-0000,major,300,230,250,270,320,280,240,270,290,260,270,240,310,290,410,310
OH,44220,"Springfield, OH",29-0000,major,2830,2740,2670,2690,2780,2730,2800,2930,2840,2730,3040,3240,3210,3100,3050,3130
OH,44220,"Springfield, OH",31-0000,major,2290,2510,2370,2510,2470,2610,2570,2470,2450,2370,2230,2080,2090,1950,2360,2180
OH,44220,"Springfield, OH",33-0000,major,750,750,920,920,770,710,610,700,740,800,740,620,610,680,780,700
OH,44220,"Springfield, OH",35-0000,major,5100,5010,4870,4930,5160,5200,5540,5050,5000,5070,5230,5270,5200,4890,4740,4160
OH,44220,"Springfield, OH",37-0000,major,1680,1550,1570,1550,1620,1490,1510,1390,1340,1290,1360,1380,1410,1350,1540,1440
OH,44220,"Springfield, OH",39-0000,major,1480,1310,1290,1130,1130,1190,1320,1040,880,790,1360,1350,1210,1050,640,640
OH,44220,"Springfield, OH",41-0000,major,6000,5520,5100,4690,4520,4670,4790,4990,4850,4380,4300,4200,4680,4480,4980,4380
OH,44220,"Springfield, OH",43-0000,major,8400,7100,7330,8550,8380,7390,6950,7310,7250,7480,6900,7450,6820,7070,5920,6190
OH,44220,"Springfield, OH",45-0000,major,**,**,30,,,,,,,,,,50,90,70,90
OH,44220,"Springfield, OH",47-0000,major,1780,1500,1190,1280,1180,970,1310,1370,1360,1100,1070,990,970,950,930,870
OH,44220,"Springfield, OH",49-0000,major,1920,1990,2180,2280,2050,1980,1840,1500,1320,1760,1920,2120,1730,1910,1760,1690
OH,44220,"Springfield, OH",51-0000,major,6220,6080,6780,6360,4990,4480,4610,4800,4730,5410,5520,5590,5150,4810,5180,4720
OH,44220,"Springfield, OH",53-0000,major,4310,4330,4450,4460,4710,4880,5690,4800,4750,4900,4660,4760,4160,4450,4290,5280
OH,44600,"Steubenville-Weirton, OH-WV",11-0000,major,,,,,,1240,1390,1630,1810,1700,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",13-0000,major,,,,,,640,680,840,1070,1020,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",15-0000,major,,,,,,220,**,**,680,330,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",17-0000,major,,,,,,260,370,340,390,500,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",19-0000,major,,,,,,**,140,160,70,80,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",21-0000,major,,,,,,670,690,430,550,600,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",23-0000,major,,,,,,50,60,140,150,150,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",25-0000,major,,,,,,2620,2430,2600,2430,2670,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",27-0000,major,,,,,,220,370,430,380,430,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",29-0000,major,,,,,,3470,3200,3220,3190,3320,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",31-0000,major,,,,,,1910,2170,2140,1520,1640,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",33-0000,major,,,,,,690,710,1020,850,880,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",35-0000,major,,,,,,4130,3890,4350,3810,3890,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",37-0000,major,,,,,,1460,1450,1590,1200,1400,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",39-0000,major,,,,,,1460,1400,2030,1280,1400,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",41-0000,major,,,,,,3710,3950,4020,3690,3650,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",43-0000,major,,,,,,5860,5760,5910,5870,6100,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",47-0000,major,,,,,,**,**,**,**,1550,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",49-0000,major,,,,,,2570,2310,2280,2020,2190,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",51-0000,major,,,,,,4600,4520,4660,3900,4150,,,,,,
OH,44600,"Steubenville-Weirton, OH-WV",53-0000,major,,,,,,3640,3560,3550,3480,2730,,,,,,
OH,45780,"Toledo, OH",11-0000,major,10790,11050,10790,10380,9490,9780,10670,11860,12010,12530,12120,11940,11720,11970,12070,10870
OH,45780,"Toledo, OH",13-0000,major,10700,11270,10720,10090,9270,9400,9760,9330,9270,9150,10330,10060,9910,10080,11330,11470
OH,45780,"Toledo, OH",15-0000,major,2960,3050,3290,3400,3630,3580,3630,3500,3750,3610,3720,3630,3960,3980,3900,3960
OH,45780,"Toledo, OH",17-0000,major,4830,4740,5200,5300,4900,4260,4840,4260,4930,5010,4810,4490,4260,4350,4520,4660
OH,45780,"Toledo, OH",19-0000,major,2220,2360,2210,2000,1790,1530,1550,1490,1570,1560,1470,1560,1530,1640,1980,1740
OH,45780,"Toledo, OH",21-0000,major,3980,4270,4560,4720,5390,5510,5370,4690,4630,4640,4580,5110,5230,5220,5040,4780
OH,45780,"Toledo, OH",23-0000,major,1680,2020,1990,1910,1620,1580,1650,1520,1330,1320,1210,1300,1320,1470,1540,1520
OH,45780,"Toledo, OH",25-0000,major,17560,18680,19250,19940,18180,18930,19210,20040,19080,17350,16820,17950,20140,20730,19370,17030
OH,45780,"Toledo, OH",27-0000,major,3330,3080,3140,3150,3000,2820,2760,3050,3440,3360,3370,3290,3320,2870,2960,3150
OH,45780,"Toledo, OH",29-0000,major,21670,22270,24320,22140,21410,21150,18950,19160,19740,22760,22000,22850,19320,19430,19470,21830
OH,45780,"Toledo, OH",31-0000,major,12160,12110,12280,12460,12370,12330,11690,11460,11000,11330,11250,11330,10680,10570,12890,12940
OH,45780,"Toledo, OH",33-0000,major,6540,6210,6260,6000,5750,5570,5820,6270,6550,6530,6310,6310,6310,6800,6420,5890
OH,45780,"Toledo, OH",35-0000,major,29480,29740,29710,29440,29100,29140,30220,30840,31090,30630,28360,29390,29730,29850,29810,24740
OH,45780,"Toledo, OH",37-0000,major,10550,10370,10090,10540,10070,9770,9440,9390,9800,9760,8810,9190,8770,9070,8800,8100
OH,45780,"Toledo, OH",39-0000,major,6650,6750,6450,6920,6340,6350,6130,6020,7150,7370,6760,6460,7630,7740,5570,4570
OH,45780,"Toledo, OH",41-0000,major,32420,31470,31060,31880,30890,30050,29790,29710,28820,28020,27390,27820,26510,26480,26730,23760
OH,45780,"Toledo, OH",43-0000,major,48720,49240,48160,47390,45330,44300,43200,42180,42690,44240,42990,43750,42970,42110,35810,33020
OH,45780,"Toledo, OH",45-0000,major,260,310,240,160,190,320,370,360,330,310,240,160,250,330,370,320
OH,45780,"Toledo, OH",47-0000,major,13160,13100,12610,11410,9690,8600,8820,9740,9870,10770,10310,11120,11140,11410,11640,10680
OH,45780,"Toledo, OH",49-0000,major,15530,13540,13200,13780,12550,11410,11450,12070,12420,12820,12340,12930,12380,11730,12040,12010
OH,45780,"Toledo, OH",51-0000,major,37590,39140,37190,35020,28280,25380,27570,29640,30900,33670,33730,35140,35630,34820,36780,28830
OH,45780,"Toledo, OH",53-0000,major,29160,29210,29100,28480,24620,21130,23810,25030,27120,26990,25600,25170,24290,23530,29490,28510
OH,49660,"Youngstown-Warren-Boardman, OH-PA",11-0000,major,6820,6460,6140,6320,6250,6530,6820,7960,8240,8340,7860,7750,7580,7770,,7310
OH,49660,"Youngstown-Warren-Boardman, OH-PA",13-0000,major,6980,6790,6700,6280,6310,5930,5780,6040,6480,6470,6510,6330,6490,6880,,6470
OH,49660,"Youngstown-Warren-Boardman, OH-PA",15-0000,major,1810,1820,1920,1880,2110,1930,1860,2130,2120,1840,1800,1830,2160,2000,,1910
OH,49660,"Youngstown-Warren-Boardman, OH-PA",17-0000,major,2080,1890,1700,1840,1880,1770,1870,2120,2250,2120,2320,2540,2610,2260,,1820
OH,49660,"Youngstown-Warren-Boardman, OH-PA",19-0000,major,540,570,530,660,700,600,590,750,810,650,490,390,420,470,,680
OH,49660,"Youngstown-Warren-Boardman, OH-PA",21-0000,major,3640,4040,4530,4680,5000,4700,4390,3940,3920,3950,3960,4120,4340,4480,,4410
OH,49660,"Youngstown-Warren-Boardman, OH-PA",23-0000,major,1210,1050,890,850,950,980,970,1050,950,930,940,890,990,780,,710
OH,49660,"Youngstown-Warren-Boardman, OH-PA",25-0000,major,14060,13710,13800,13870,12680,12500,12080,12940,12470,12720,12500,12940,12770,13020,,12180
OH,49660,"Youngstown-Warren-Boardman, OH-PA",27-0000,major,2010,1860,1770,1580,1650,1640,1700,1470,1450,1290,1500,1710,1680,1690,,1250
OH,49660,"Youngstown-Warren-Boardman, OH-PA",29-0000,major,15910,15430,14650,14610,14380,14950,15190,15760,14950,14490,14180,15100,15030,14860,,14490
OH,49660,"Youngstown-Warren-Boardman, OH-PA",31-0000,major,9090,9500,10000,10110,9950,10020,10440,9720,9520,8910,9200,9020,9030,8800,,11180
OH,49660,"Youngstown-Warren-Boardman, OH-PA",33-0000,major,5380,5500,5720,5650,5340,5340,5440,5570,5570,5390,5590,5840,6130,6120,,5180
OH,49660,"Youngstown-Warren-Boardman, OH-PA",35-0000,major,23680,23730,23820,23310,22400,22170,22510,22710,23170,23530,24170,24410,23030,23080,,19600
OH,49660,"Youngstown-Warren-Boardman, OH-PA",37-0000,major,8990,9090,7570,6780,7160,7280,7130,6470,6240,6380,6440,6520,6710,6670,,5900
OH,49660,"Youngstown-Warren-Boardman, OH-PA",39-0000,major,5330,5300,4970,4890,4690,4410,4600,5090,5530,5430,5750,5890,6350,7000,,3720
OH,49660,"Youngstown-Warren-Boardman, OH-PA",41-0000,major,25240,26640,28030,27750,25550,25120,25800,27760,28690,28210,27580,27100,26670,26590,,21100
OH,49660,"Youngstown-Warren-Boardman, OH-PA",43-0000,major,36810,36050,36520,36450,36250,35970,34340,32190,31470,31260,31390,31820,30830,29810,,24480
OH,49660,"Youngstown-Warren-Boardman, OH-PA",45-0000,major,**,230,220,240,150,90,110,140,130,120,70,110,110,120,,110
OH,49660,"Youngstown-Warren-Boardman, OH-PA",47-0000,major,9720,9260,9310,8400,7920,7100,7410,7410,7920,7910,7820,7650,7720,7660,,6930
OH,49660,"Youngstown-Warren-Boardman, OH-PA",49-0000,major,11020,10730,9880,10310,9360,8760,8550,8700,8470,8700,8780,8890,8220,8100,,7810
OH,49660,"Youngstown-Warren-Boardman, OH-PA",51-0000,major,30340,28850,26950,25850,21540,20350,22280,22560,22500,23170,22810,19500,18300,19760,,18360
OH,49660,"Youngstown-Warren-Boardman, OH-PA",53-0000,major,20780,20550,19660,19910,17440,15780,16060,15900,15900,16380,16710,16500,16470,16090,,17620
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",11-0000,major,,,,,,,,,,,,,,,54480,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",13-0000,major,,,,,,,,,,,,,,,65010,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",15-0000,major,,,,,,,,,,,,,,,33540,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",17-0000,major,,,,,,,,,,,,,,,21350,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",19-0000,major,,,,,,,,,,,,,,,8770,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",21-0000,major,,,,,,,,,,,,,,,13540,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",23-0000,major,,,,,,,,,,,,,,,6390,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",25-0000,major,,,,,,,,,,,,,,,60770,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",27-0000,major,,,,,,,,,,,,,,,12950,
OH-KY-IN,17140,"Cincinnati, OH-KY-IN",29-0000,major,,,,,,,,,,,,,,,68440,
